dc (V),gds@Vgs 0.25 ,gds@Vgs 0.251 ,gds@Vgs 0.252 ,gds@Vgs 0.253 ,gds@Vgs 0.254 ,gds@Vgs 0.255 ,gds@Vgs 0.256 ,gds@Vgs 0.257 ,gds@Vgs 0.258 ,gds@Vgs 0.259 ,gds@Vgs 0.26 ,gds@Vgs 0.261 ,gds@Vgs 0.262 ,gds@Vgs 0.263 ,gds@Vgs 0.264 ,gds@Vgs 0.265 ,gds@Vgs 0.266 ,gds@Vgs 0.267 ,gds@Vgs 0.268 ,gds@Vgs 0.269 ,gds@Vgs 0.27 ,gds@Vgs 0.271 ,gds@Vgs 0.272 ,gds@Vgs 0.273 ,gds@Vgs 0.274 ,gds@Vgs 0.275 ,gds@Vgs 0.276 ,gds@Vgs 0.277 ,gds@Vgs 0.278 ,gds@Vgs 0.279 ,gds@Vgs 0.28 ,gds@Vgs 0.281 ,gds@Vgs 0.282 ,gds@Vgs 0.283 ,gds@Vgs 0.284 ,gds@Vgs 0.285 ,gds@Vgs 0.286 ,gds@Vgs 0.287 ,gds@Vgs 0.288 ,gds@Vgs 0.289 ,gds@Vgs 0.29 ,gds@Vgs 0.291 ,gds@Vgs 0.292 ,gds@Vgs 0.293 ,gds@Vgs 0.294 ,gds@Vgs 0.295 ,gds@Vgs 0.296 ,gds@Vgs 0.297 ,gds@Vgs 0.298 ,gds@Vgs 0.299 ,gds@Vgs 0.3 ,gds@Vgs 0.301 ,gds@Vgs 0.302 ,gds@Vgs 0.303 ,gds@Vgs 0.304 ,gds@Vgs 0.305 ,gds@Vgs 0.306 ,gds@Vgs 0.307 ,gds@Vgs 0.308 ,gds@Vgs 0.309 ,gds@Vgs 0.31 ,gds@Vgs 0.311 ,gds@Vgs 0.312 ,gds@Vgs 0.313 ,gds@Vgs 0.314 ,gds@Vgs 0.315 ,gds@Vgs 0.316 ,gds@Vgs 0.317 ,gds@Vgs 0.318 ,gds@Vgs 0.319 ,gds@Vgs 0.32 ,gds@Vgs 0.321 ,gds@Vgs 0.322 ,gds@Vgs 0.323 ,gds@Vgs 0.324 ,gds@Vgs 0.325 ,gds@Vgs 0.326 ,gds@Vgs 0.327 ,gds@Vgs 0.328 ,gds@Vgs 0.329 ,gds@Vgs 0.33 
510E-3,9.8525922E-6,10.150688E-6,10.457053E-6,10.771876E-6,11.095349E-6,11.427665E-6,11.769018E-6,12.119608E-6,12.479632E-6,12.849292E-6,13.228792E-6,13.618336E-6,14.018129E-6,14.428381E-6,14.849300E-6,15.281097E-6,15.723982E-6,16.178168E-6,16.643869E-6,17.121298E-6,17.610670E-6,18.112199E-6,18.626102E-6,19.152592E-6,19.691887E-6,20.244199E-6,20.809745E-6,21.388739E-6,21.981394E-6,22.587923E-6,23.208538E-6,23.843450E-6,24.492868E-6,25.157000E-6,25.836052E-6,26.530230E-6,27.239735E-6,27.964769E-6,28.705529E-6,29.462212E-6,30.235011E-6,31.024117E-6,31.829717E-6,32.651998E-6,33.491140E-6,34.347323E-6,35.220721E-6,36.111508E-6,37.019850E-6,37.945914E-6,38.889860E-6,39.851845E-6,40.832023E-6,41.830542E-6,42.847549E-6,43.883184E-6,44.937583E-6,46.010880E-6,47.103203E-6,48.214676E-6,49.345418E-6,50.495545E-6,51.665166E-6,52.854390E-6,54.063316E-6,55.292043E-6,56.540664E-6,57.809266E-6,59.097935E-6,60.406748E-6,61.735781E-6,63.085106E-6,64.454787E-6,65.844886E-6,67.255462E-6,68.686566E-6,70.138248E-6,71.610552E-6,73.103518E-6,74.617183E-6,76.151578E-6
512E-3,9.8609846E-6,10.159300E-6,10.465890E-6,10.780942E-6,11.104648E-6,11.437201E-6,11.778796E-6,12.129631E-6,12.489905E-6,12.859820E-6,13.239578E-6,13.629384E-6,14.029445E-6,14.439967E-6,14.861161E-6,15.293236E-6,15.736403E-6,16.190876E-6,16.656866E-6,17.134588E-6,17.624257E-6,18.126086E-6,18.640291E-6,19.167088E-6,19.706691E-6,20.259315E-6,20.825176E-6,21.404486E-6,21.997460E-6,22.604309E-6,23.225247E-6,23.860483E-6,24.510226E-6,25.174685E-6,25.854064E-6,26.548570E-6,27.258403E-6,27.983765E-6,28.724854E-6,29.481864E-6,30.254990E-6,31.044421E-6,31.850346E-6,32.672948E-6,33.512411E-6,34.368911E-6,35.242624E-6,36.133722E-6,37.042372E-6,37.968740E-6,38.912985E-6,39.875265E-6,40.855732E-6,41.854535E-6,42.871819E-6,43.907724E-6,44.962388E-6,46.035941E-6,47.128513E-6,48.240226E-6,49.371200E-6,50.521548E-6,51.691383E-6,52.880808E-6,54.089926E-6,55.318833E-6,56.567622E-6,57.836381E-6,59.125193E-6,60.434136E-6,61.763286E-6,63.112713E-6,64.482481E-6,65.872652E-6,67.283284E-6,68.714428E-6,70.166133E-6,71.638442E-6,73.131396E-6,74.645029E-6,76.179374E-6
514E-3,9.8694108E-6,10.167948E-6,10.474763E-6,10.790045E-6,11.113985E-6,11.446776E-6,11.788614E-6,12.139696E-6,12.500221E-6,12.870391E-6,13.250409E-6,13.640479E-6,14.040808E-6,14.451602E-6,14.873072E-6,15.305427E-6,15.748878E-6,16.203638E-6,16.669919E-6,17.147936E-6,17.637903E-6,18.140034E-6,18.654544E-6,19.181648E-6,19.721562E-6,20.274500E-6,20.840676E-6,21.420305E-6,22.013599E-6,22.620772E-6,23.242034E-6,23.877596E-6,24.527667E-6,25.192454E-6,25.872164E-6,26.566999E-6,27.277164E-6,28.002856E-6,28.744275E-6,29.501616E-6,30.275071E-6,31.064831E-6,31.871082E-6,32.694010E-6,33.533795E-6,34.390616E-6,35.264647E-6,36.156059E-6,37.065021E-6,37.991695E-6,38.936243E-6,39.898821E-6,40.879581E-6,41.878671E-6,42.896237E-6,43.932417E-6,44.987348E-6,46.061163E-6,47.153987E-6,48.265945E-6,49.397154E-6,50.547730E-6,51.717781E-6,52.907414E-6,54.116728E-6,55.345821E-6,56.594783E-6,57.863704E-6,59.152664E-6,60.461744E-6,61.791016E-6,63.140550E-6,64.510412E-6,65.900661E-6,67.311355E-6,68.742546E-6,70.194280E-6,71.666601E-6,73.159549E-6,74.673158E-6,76.207460E-6
516E-3,9.8778705E-6,10.176629E-6,10.483671E-6,10.799184E-6,11.123359E-6,11.456389E-6,11.798471E-6,12.149801E-6,12.510579E-6,12.881006E-6,13.261285E-6,13.651620E-6,14.052218E-6,14.463286E-6,14.885033E-6,15.317669E-6,15.761405E-6,16.216454E-6,16.683028E-6,17.161342E-6,17.651608E-6,18.154042E-6,18.668859E-6,19.196273E-6,19.736499E-6,20.289752E-6,20.856246E-6,21.436195E-6,22.029812E-6,22.637310E-6,23.258898E-6,23.894789E-6,24.545189E-6,25.210308E-6,25.890349E-6,26.585517E-6,27.296015E-6,28.022041E-6,28.763793E-6,29.521466E-6,30.295253E-6,31.085344E-6,31.891925E-6,32.715181E-6,33.555292E-6,34.412437E-6,35.286789E-6,36.178519E-6,37.087795E-6,38.014780E-6,38.959634E-6,39.922513E-6,40.903569E-6,41.902950E-6,42.920801E-6,43.957260E-6,45.012463E-6,46.086542E-6,47.179624E-6,48.291831E-6,49.423280E-6,50.574087E-6,51.744360E-6,52.934204E-6,54.143720E-6,55.373003E-6,56.622144E-6,57.891231E-6,59.180346E-6,60.489567E-6,61.818967E-6,63.168615E-6,64.538576E-6,65.928910E-6,67.339673E-6,68.770915E-6,70.222686E-6,71.695026E-6,73.187975E-6,74.701567E-6,76.235832E-6
518E-3,9.8863633E-6,10.185345E-6,10.492614E-6,10.808359E-6,11.132770E-6,11.466041E-6,11.808368E-6,12.159948E-6,12.520979E-6,12.891664E-6,13.272205E-6,13.662806E-6,14.063675E-6,14.475017E-6,14.897043E-6,15.329962E-6,15.773985E-6,16.229324E-6,16.696193E-6,17.174804E-6,17.665372E-6,18.168111E-6,18.683235E-6,19.210961E-6,19.751501E-6,20.305071E-6,20.871885E-6,21.452156E-6,22.046098E-6,22.653922E-6,23.275840E-6,23.912061E-6,24.562793E-6,25.228244E-6,25.908620E-6,26.604123E-6,27.314956E-6,28.041318E-6,28.783406E-6,29.541414E-6,30.315536E-6,31.105960E-6,31.912874E-6,32.736461E-6,33.576901E-6,34.434372E-6,35.309048E-6,36.201099E-6,37.110692E-6,38.037991E-6,38.983154E-6,39.946338E-6,40.927695E-6,41.927371E-6,42.945510E-6,43.982252E-6,45.037731E-6,46.112079E-6,47.205421E-6,48.317881E-6,49.449576E-6,50.600618E-6,51.771117E-6,52.961178E-6,54.170900E-6,55.400378E-6,56.649703E-6,57.918962E-6,59.208236E-6,60.517604E-6,61.847137E-6,63.196905E-6,64.566971E-6,65.957395E-6,67.368233E-6,68.799535E-6,70.251347E-6,71.723713E-6,73.216670E-6,74.730252E-6,76.264488E-6
520E-3,9.8948890E-6,10.194095E-6,10.501592E-6,10.817570E-6,11.142218E-6,11.475731E-6,11.818304E-6,12.170134E-6,12.531420E-6,12.902364E-6,13.283168E-6,13.674038E-6,14.075178E-6,14.486796E-6,14.909102E-6,15.342305E-6,15.786616E-6,16.242248E-6,16.709412E-6,17.188322E-6,17.679193E-6,18.182239E-6,18.697673E-6,19.225711E-6,19.766568E-6,20.320457E-6,20.887592E-6,21.468188E-6,22.062456E-6,22.670609E-6,23.292857E-6,23.929410E-6,24.580477E-6,25.246264E-6,25.926976E-6,26.622816E-6,27.333987E-6,28.060687E-6,28.803112E-6,29.561459E-6,30.335918E-6,31.126679E-6,31.933928E-6,32.757848E-6,33.598620E-6,34.456420E-6,35.331423E-6,36.223798E-6,37.133712E-6,38.061327E-6,39.006804E-6,39.970297E-6,40.951956E-6,41.951930E-6,42.970362E-6,44.007390E-6,45.063149E-6,46.137770E-6,47.231377E-6,48.344095E-6,49.476038E-6,50.627321E-6,51.798051E-6,52.988332E-6,54.198265E-6,55.427943E-6,56.677457E-6,57.946893E-6,59.236332E-6,60.545852E-6,61.875524E-6,63.225417E-6,64.595594E-6,65.986114E-6,67.397033E-6,68.828400E-6,70.280261E-6,71.752659E-6,73.245630E-6,74.759209E-6,76.293424E-6
522E-3,9.9034473E-6,10.202878E-6,10.510605E-6,10.826816E-6,11.151703E-6,11.485459E-6,11.828279E-6,12.180360E-6,12.541902E-6,12.913106E-6,13.294175E-6,13.685313E-6,14.086727E-6,14.498623E-6,14.921210E-6,15.354698E-6,15.799299E-6,16.255224E-6,16.722685E-6,17.201897E-6,17.693072E-6,18.196425E-6,18.712171E-6,19.240524E-6,19.781698E-6,20.335908E-6,20.903367E-6,21.484288E-6,22.078885E-6,22.687369E-6,23.309950E-6,23.946837E-6,24.598240E-6,25.264364E-6,25.945415E-6,26.641595E-6,27.353106E-6,28.080146E-6,28.822912E-6,29.581599E-6,30.356398E-6,31.147498E-6,31.955085E-6,32.779341E-6,33.620448E-6,34.478580E-6,35.353913E-6,36.246615E-6,37.156853E-6,38.084789E-6,39.030581E-6,39.994386E-6,40.976352E-6,41.976628E-6,42.995356E-6,44.032674E-6,45.088716E-6,46.163613E-6,47.257491E-6,48.370469E-6,49.502666E-6,50.654193E-6,51.825158E-6,53.015665E-6,54.225813E-6,55.455696E-6,56.705403E-6,57.975022E-6,59.264631E-6,60.574308E-6,61.904125E-6,63.254148E-6,64.624442E-6,66.015064E-6,67.426070E-6,68.857508E-6,70.309424E-6,71.781861E-6,73.274853E-6,74.788436E-6,76.322636E-6
524E-3,9.9120380E-6,10.211695E-6,10.519652E-6,10.836098E-6,11.161224E-6,11.495224E-6,11.838292E-6,12.190626E-6,12.552425E-6,12.923891E-6,13.305225E-6,13.696634E-6,14.098321E-6,14.510496E-6,14.933366E-6,15.367141E-6,15.812033E-6,16.268252E-6,16.736012E-6,17.215526E-6,17.707008E-6,18.210671E-6,18.726730E-6,19.255399E-6,19.796892E-6,20.351424E-6,20.919208E-6,21.500458E-6,22.095385E-6,22.704201E-6,23.327117E-6,23.964341E-6,24.616082E-6,25.282546E-6,25.963937E-6,26.660459E-6,27.372312E-6,28.099695E-6,28.842805E-6,29.601834E-6,30.376975E-6,31.168417E-6,31.976344E-6,32.800940E-6,33.642383E-6,34.500852E-6,35.376517E-6,36.269549E-6,37.180114E-6,38.108373E-6,39.054485E-6,40.018604E-6,41.000881E-6,42.001462E-6,43.020490E-6,44.058101E-6,45.114431E-6,46.189609E-6,47.283759E-6,48.397003E-6,49.529457E-6,50.681232E-6,51.852437E-6,53.043175E-6,54.253542E-6,55.483635E-6,56.733541E-6,58.003346E-6,59.293130E-6,60.602970E-6,61.932936E-6,63.283096E-6,64.653512E-6,66.044242E-6,67.455341E-6,68.886856E-6,70.338834E-6,71.811315E-6,73.304336E-6,74.817928E-6,76.352121E-6
526E-3,9.9206607E-6,10.220545E-6,10.528733E-6,10.845415E-6,11.170782E-6,11.505026E-6,11.848343E-6,12.200931E-6,12.562988E-6,12.934716E-6,13.316318E-6,13.707998E-6,14.109961E-6,14.522415E-6,14.945569E-6,15.379633E-6,15.824817E-6,16.281333E-6,16.749393E-6,17.229211E-6,17.721000E-6,18.224974E-6,18.741347E-6,19.270334E-6,19.812149E-6,20.367005E-6,20.935116E-6,21.516695E-6,22.111955E-6,22.721105E-6,23.344358E-6,23.981920E-6,24.634002E-6,25.300807E-6,25.982542E-6,26.679407E-6,27.391605E-6,28.119333E-6,28.862788E-6,29.622163E-6,30.397649E-6,31.189435E-6,31.997705E-6,32.822642E-6,33.664426E-6,34.523232E-6,35.399233E-6,36.292599E-6,37.203493E-6,38.132079E-6,39.078513E-6,40.042951E-6,41.025542E-6,42.026431E-6,43.045762E-6,44.083671E-6,45.140292E-6,46.215753E-6,47.310181E-6,48.423694E-6,49.556410E-6,50.708438E-6,51.879887E-6,53.070859E-6,54.281451E-6,55.511757E-6,56.761867E-6,58.031864E-6,59.321828E-6,60.631836E-6,61.961957E-6,63.312258E-6,64.682802E-6,66.073646E-6,67.484843E-6,68.916441E-6,70.368487E-6,71.841019E-6,73.334074E-6,74.847683E-6,76.381875E-6
528E-3,9.9293152E-6,10.229427E-6,10.537848E-6,10.854767E-6,11.180374E-6,11.514864E-6,11.858432E-6,12.211275E-6,12.573591E-6,12.945583E-6,13.327453E-6,13.719405E-6,14.121645E-6,14.534381E-6,14.957820E-6,15.392173E-6,15.837651E-6,16.294464E-6,16.762826E-6,17.242949E-6,17.735047E-6,18.239334E-6,18.756024E-6,19.285330E-6,19.827468E-6,20.382650E-6,20.951090E-6,21.533000E-6,22.128594E-6,22.738081E-6,23.361672E-6,23.999575E-6,24.651998E-6,25.319148E-6,26.001227E-6,26.698439E-6,27.410984E-6,28.139060E-6,28.882862E-6,29.642585E-6,30.418418E-6,31.210550E-6,32.019166E-6,32.844448E-6,33.686575E-6,34.545722E-6,35.422061E-6,36.315762E-6,37.226990E-6,38.155905E-6,39.102665E-6,40.067424E-6,41.050332E-6,42.051534E-6,43.071171E-6,44.109381E-6,45.166296E-6,46.242046E-6,47.336755E-6,48.450541E-6,49.583522E-6,50.735808E-6,51.907505E-6,53.098715E-6,54.309536E-6,55.540061E-6,56.790379E-6,58.060573E-6,59.350722E-6,60.660902E-6,61.991184E-6,63.341632E-6,64.712309E-6,66.103272E-6,67.514573E-6,68.946261E-6,70.398380E-6,71.870969E-6,73.364065E-6,74.877698E-6,76.411895E-6
530E-3,9.9380013E-6,10.238342E-6,10.546996E-6,10.864152E-6,11.190002E-6,11.524739E-6,11.868558E-6,12.221657E-6,12.584234E-6,12.956491E-6,13.338630E-6,13.730856E-6,14.133374E-6,14.546392E-6,14.970118E-6,15.404762E-6,15.850534E-6,16.307647E-6,16.776312E-6,17.256742E-6,17.749150E-6,18.253752E-6,18.770759E-6,19.300387E-6,19.842848E-6,20.398358E-6,20.967128E-6,21.549372E-6,22.145301E-6,22.755127E-6,23.379058E-6,24.017304E-6,24.670072E-6,25.337567E-6,26.019994E-6,26.717554E-6,27.430448E-6,28.158873E-6,28.903025E-6,29.663098E-6,30.439281E-6,31.231762E-6,32.040726E-6,32.866355E-6,33.708828E-6,34.568318E-6,35.444999E-6,36.339039E-6,37.250602E-6,38.179850E-6,39.126939E-6,40.092023E-6,41.075251E-6,42.076768E-6,43.096716E-6,44.135230E-6,45.192444E-6,46.268485E-6,47.363478E-6,48.477543E-6,49.610793E-6,50.763339E-6,51.935289E-6,53.126742E-6,54.337797E-6,55.568545E-6,56.819075E-6,58.089470E-6,59.379810E-6,60.690168E-6,62.020614E-6,63.371215E-6,64.742031E-6,66.133118E-6,67.544529E-6,68.976312E-6,70.428511E-6,71.901164E-6,73.394306E-6,74.907968E-6,76.442178E-6
532E-3,9.9467186E-6,10.247289E-6,10.556177E-6,10.873572E-6,11.199666E-6,11.534651E-6,11.878722E-6,12.232077E-6,12.594916E-6,12.967439E-6,13.349848E-6,13.742349E-6,14.145146E-6,14.558448E-6,14.982462E-6,15.417398E-6,15.863467E-6,16.320880E-6,16.789849E-6,17.270587E-6,17.763308E-6,18.268225E-6,18.785552E-6,19.315502E-6,19.858290E-6,20.414129E-6,20.983231E-6,21.565810E-6,22.162077E-6,22.772242E-6,23.396516E-6,24.035106E-6,24.688220E-6,25.356064E-6,26.038840E-6,26.736750E-6,27.449995E-6,28.178773E-6,28.923277E-6,29.683702E-6,30.460237E-6,31.253070E-6,32.062385E-6,32.888364E-6,33.731184E-6,34.591021E-6,35.468047E-6,36.362428E-6,37.274330E-6,38.203913E-6,39.151334E-6,40.116746E-6,41.100298E-6,42.102134E-6,43.122394E-6,44.161217E-6,45.218732E-6,46.295069E-6,47.390351E-6,48.504696E-6,49.638219E-6,50.791031E-6,51.963237E-6,53.154938E-6,54.366230E-6,55.597206E-6,56.847954E-6,58.118555E-6,59.409089E-6,60.719630E-6,62.050247E-6,63.401005E-6,64.771964E-6,66.163182E-6,67.574708E-6,69.006592E-6,70.458876E-6,71.931598E-6,73.424793E-6,74.938492E-6,76.472720E-6
534E-3,9.9554670E-6,10.256268E-6,10.565391E-6,10.883026E-6,11.209364E-6,11.544597E-6,11.888922E-6,12.242536E-6,12.605637E-6,12.978427E-6,13.361108E-6,13.753885E-6,14.156963E-6,14.570549E-6,14.994852E-6,15.430082E-6,15.876448E-6,16.334163E-6,16.803438E-6,17.284486E-6,17.777520E-6,18.282754E-6,18.800402E-6,19.330677E-6,19.873792E-6,20.429962E-6,20.999398E-6,21.582314E-6,22.178920E-6,22.789427E-6,23.414045E-6,24.052982E-6,24.706444E-6,25.374637E-6,26.057765E-6,26.756028E-6,27.469626E-6,28.198758E-6,28.943617E-6,29.704397E-6,30.481286E-6,31.274473E-6,32.084142E-6,32.910472E-6,33.753644E-6,34.613830E-6,35.491202E-6,36.385928E-6,37.298172E-6,38.228093E-6,39.175849E-6,40.141592E-6,41.125470E-6,42.127628E-6,43.148206E-6,44.187339E-6,45.245160E-6,46.321796E-6,47.417370E-6,48.532000E-6,49.665801E-6,50.818882E-6,51.991348E-6,53.183300E-6,54.394835E-6,55.626043E-6,56.877012E-6,58.147824E-6,59.438558E-6,60.749286E-6,62.080078E-6,63.430998E-6,64.802107E-6,66.193460E-6,67.605108E-6,69.037098E-6,70.489473E-6,71.962270E-6,73.455525E-6,74.969266E-6,76.503519E-6
536E-3,9.9642462E-6,10.265278E-6,10.574638E-6,10.892513E-6,11.219096E-6,11.554580E-6,11.899159E-6,12.253032E-6,12.616396E-6,12.989454E-6,13.372408E-6,13.765462E-6,14.168822E-6,14.582695E-6,15.007288E-6,15.442813E-6,15.889478E-6,16.347496E-6,16.817078E-6,17.298437E-6,17.791786E-6,18.297339E-6,18.815309E-6,19.345910E-6,19.889354E-6,20.445857E-6,21.015629E-6,21.598883E-6,22.195830E-6,22.806681E-6,23.431645E-6,24.070930E-6,24.724742E-6,25.393287E-6,26.076768E-6,26.775386E-6,27.489340E-6,28.218828E-6,28.964044E-6,29.725180E-6,30.502427E-6,31.295970E-6,32.105994E-6,32.932680E-6,33.776204E-6,34.636742E-6,35.514464E-6,36.409537E-6,37.322125E-6,38.252388E-6,39.200482E-6,40.166559E-6,41.150767E-6,42.153250E-6,43.174148E-6,44.213596E-6,45.271726E-6,46.348665E-6,47.444534E-6,48.559453E-6,49.693535E-6,50.846889E-6,52.019620E-6,53.211828E-6,54.423608E-6,55.655053E-6,56.906248E-6,58.177276E-6,59.468213E-6,60.779134E-6,62.110106E-6,63.461194E-6,64.832457E-6,66.223951E-6,67.635725E-6,69.067827E-6,70.520299E-6,71.993178E-6,73.486497E-6,75.000287E-6,76.534571E-6
538E-3,9.9730559E-6,10.274320E-6,10.583917E-6,10.902034E-6,11.228863E-6,11.564597E-6,11.909432E-6,12.263565E-6,12.627194E-6,13.000522E-6,13.383749E-6,13.777082E-6,14.180724E-6,14.594884E-6,15.019770E-6,15.455590E-6,15.902555E-6,16.360878E-6,16.830768E-6,17.312440E-6,17.806106E-6,18.311979E-6,18.830272E-6,19.361201E-6,19.904976E-6,20.461812E-6,21.031921E-6,21.615516E-6,22.212806E-6,22.824002E-6,23.449314E-6,24.088949E-6,24.743114E-6,25.412012E-6,26.095849E-6,26.794823E-6,27.509135E-6,28.238981E-6,28.984556E-6,29.746052E-6,30.523658E-6,31.317560E-6,32.127942E-6,32.954985E-6,33.798865E-6,34.659758E-6,35.537832E-6,36.433255E-6,37.346191E-6,38.276798E-6,39.225233E-6,40.191647E-6,41.176188E-6,42.178999E-6,43.200221E-6,44.239987E-6,45.298429E-6,46.375673E-6,47.471842E-6,48.587053E-6,49.721420E-6,50.875051E-6,52.048050E-6,53.240518E-6,54.452549E-6,55.684235E-6,56.935660E-6,58.206907E-6,59.498054E-6,60.809172E-6,62.140329E-6,63.491589E-6,64.863012E-6,66.254651E-6,67.666558E-6,69.098777E-6,70.551351E-6,72.024317E-6,73.517707E-6,75.031551E-6,76.565873E-6
540E-3,9.9818959E-6,10.283394E-6,10.593228E-6,10.911588E-6,11.238664E-6,11.574650E-6,11.919741E-6,12.274135E-6,12.638030E-6,13.011628E-6,13.395131E-6,13.788742E-6,14.192669E-6,14.607117E-6,15.032296E-6,15.468413E-6,15.915680E-6,16.374308E-6,16.844509E-6,17.326494E-6,17.820478E-6,18.326673E-6,18.845292E-6,19.376549E-6,19.920657E-6,20.477829E-6,21.048277E-6,21.632213E-6,22.229847E-6,22.841391E-6,23.467053E-6,24.107040E-6,24.761558E-6,25.430813E-6,26.115006E-6,26.814339E-6,27.529011E-6,28.259218E-6,29.005154E-6,29.767011E-6,30.544979E-6,31.339242E-6,32.149985E-6,32.977387E-6,33.821626E-6,34.682875E-6,35.561304E-6,36.457080E-6,37.370366E-6,38.301321E-6,39.250099E-6,40.216854E-6,41.201731E-6,42.204874E-6,43.226421E-6,44.266509E-6,45.325267E-6,46.402821E-6,47.499292E-6,48.614800E-6,49.749455E-6,50.903367E-6,52.076638E-6,53.269370E-6,54.481656E-6,55.713586E-6,56.965246E-6,58.236718E-6,59.528077E-6,60.839397E-6,62.170744E-6,63.522182E-6,64.893769E-6,66.285559E-6,67.697603E-6,69.129945E-6,70.582627E-6,72.055685E-6,73.549153E-6,75.063057E-6,76.597423E-6
542E-3,9.9907660E-6,10.292498E-6,10.602571E-6,10.921174E-6,11.248498E-6,11.584737E-6,11.930086E-6,12.284742E-6,12.648904E-6,13.022773E-6,13.406552E-6,13.800444E-6,14.204656E-6,14.619394E-6,15.044866E-6,15.481282E-6,15.928852E-6,16.387787E-6,16.858299E-6,17.340600E-6,17.834903E-6,18.341420E-6,18.860366E-6,19.391954E-6,19.936396E-6,20.493905E-6,21.064693E-6,21.648973E-6,22.246954E-6,22.858847E-6,23.484860E-6,24.125200E-6,24.780075E-6,25.449687E-6,26.134240E-6,26.833934E-6,27.548967E-6,28.279537E-6,29.025836E-6,29.788057E-6,30.566388E-6,31.361015E-6,32.172121E-6,32.999886E-6,33.844486E-6,34.706094E-6,35.584881E-6,36.481012E-6,37.394651E-6,38.325955E-6,39.275081E-6,40.242178E-6,41.227394E-6,42.230872E-6,43.252749E-6,44.293161E-6,45.352238E-6,46.430105E-6,47.526883E-6,48.642690E-6,49.777638E-6,50.931834E-6,52.105382E-6,53.298381E-6,54.510925E-6,55.743105E-6,56.995004E-6,58.266704E-6,59.558282E-6,60.869808E-6,62.201349E-6,63.552969E-6,64.924726E-6,66.316672E-6,67.728858E-6,69.161329E-6,70.614124E-6,72.087281E-6,73.580830E-6,75.094801E-6,76.629216E-6
544E-3,9.9996659E-6,10.301633E-6,10.611945E-6,10.930793E-6,11.258366E-6,11.594859E-6,11.940466E-6,12.295385E-6,12.659815E-6,13.033957E-6,13.418012E-6,13.812187E-6,14.216685E-6,14.631713E-6,15.057481E-6,15.494197E-6,15.942071E-6,16.401314E-6,16.872138E-6,17.354756E-6,17.849379E-6,18.356221E-6,18.875496E-6,19.407415E-6,19.952193E-6,20.510040E-6,21.081171E-6,21.665796E-6,22.264125E-6,22.876368E-6,23.502735E-6,24.143431E-6,24.798663E-6,25.468635E-6,26.153549E-6,26.853605E-6,27.569003E-6,28.299937E-6,29.046602E-6,29.809189E-6,30.587886E-6,31.382879E-6,32.194350E-6,33.022479E-6,33.867442E-6,34.729413E-6,35.608560E-6,36.505049E-6,37.419043E-6,38.350701E-6,39.300176E-6,40.267619E-6,41.253177E-6,42.256992E-6,43.279203E-6,44.319943E-6,45.379342E-6,46.457525E-6,47.554613E-6,48.670723E-6,49.805967E-6,50.960451E-6,52.134279E-6,53.327550E-6,54.540357E-6,55.772789E-6,57.024932E-6,58.296866E-6,59.588665E-6,60.900402E-6,62.232143E-6,63.583949E-6,64.955880E-6,66.347988E-6,67.760321E-6,69.192925E-6,70.645839E-6,72.119100E-6,73.612738E-6,75.126781E-6,76.661252E-6
546E-3,10.008595E-6,10.310798E-6,10.621351E-6,10.940444E-6,11.268267E-6,11.605015E-6,11.950881E-6,12.306064E-6,12.670763E-6,13.045178E-6,13.429512E-6,13.823969E-6,14.228755E-6,14.644076E-6,15.070140E-6,15.507156E-6,15.955336E-6,16.414889E-6,16.886027E-6,17.368962E-6,17.863907E-6,18.371076E-6,18.890680E-6,19.422932E-6,19.968047E-6,20.526235E-6,21.097709E-6,21.682681E-6,22.281360E-6,22.893955E-6,23.520677E-6,24.161730E-6,24.817322E-6,25.487655E-6,26.172932E-6,26.873354E-6,27.589117E-6,28.320418E-6,29.067451E-6,29.830406E-6,30.609471E-6,31.404832E-6,32.216671E-6,33.045167E-6,33.890496E-6,34.752831E-6,35.632340E-6,36.529191E-6,37.443543E-6,38.375556E-6,39.325383E-6,40.293175E-6,41.279078E-6,42.283234E-6,43.305781E-6,44.346852E-6,45.406576E-6,46.485079E-6,47.582481E-6,48.698897E-6,49.834440E-6,50.989217E-6,52.163329E-6,53.356875E-6,54.569949E-6,55.802638E-6,57.055029E-6,58.327199E-6,59.619225E-6,60.931177E-6,62.263122E-6,63.615120E-6,64.987230E-6,66.379504E-6,67.791990E-6,69.224732E-6,70.677771E-6,72.151140E-6,73.644872E-6,75.158993E-6,76.693525E-6
