dc (V),id@Vgs 0.25  (A),id@Vgs 0.251  (A),id@Vgs 0.252  (A),id@Vgs 0.253  (A),id@Vgs 0.254  (A),id@Vgs 0.255  (A),id@Vgs 0.256  (A),id@Vgs 0.257  (A),id@Vgs 0.258  (A),id@Vgs 0.259  (A),id@Vgs 0.26  (A),id@Vgs 0.261  (A),id@Vgs 0.262  (A),id@Vgs 0.263  (A),id@Vgs 0.264  (A),id@Vgs 0.265  (A),id@Vgs 0.266  (A),id@Vgs 0.267  (A),id@Vgs 0.268  (A),id@Vgs 0.269  (A),id@Vgs 0.27  (A),id@Vgs 0.271  (A),id@Vgs 0.272  (A),id@Vgs 0.273  (A),id@Vgs 0.274  (A),id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A),id@Vgs 0.326  (A),id@Vgs 0.327  (A),id@Vgs 0.328  (A),id@Vgs 0.329  (A),id@Vgs 0.33  (A)
510E-3,13.147469E-6,13.561635E-6,13.988226E-6,14.427578E-6,14.880036E-6,15.345951E-6,15.825682E-6,16.319596E-6,16.828067E-6,17.351476E-6,17.890212E-6,18.444672E-6,19.015260E-6,19.602388E-6,20.206475E-6,20.827950E-6,21.467247E-6,22.124808E-6,22.801085E-6,23.496535E-6,24.211625E-6,24.946828E-6,25.702625E-6,26.479505E-6,27.277964E-6,28.098507E-6,28.941645E-6,29.807896E-6,30.697788E-6,31.611853E-6,32.550632E-6,33.514673E-6,34.504531E-6,35.520767E-6,36.563951E-6,37.634658E-6,38.733469E-6,39.860973E-6,41.017765E-6,42.204446E-6,43.421623E-6,44.669908E-6,45.949922E-6,47.262287E-6,48.607635E-6,49.986600E-6,51.399823E-6,52.847950E-6,54.331629E-6,55.851517E-6,57.408273E-6,59.002560E-6,60.635045E-6,62.306401E-6,64.017303E-6,65.768429E-6,67.560462E-6,69.394087E-6,71.269992E-6,73.188869E-6,75.151411E-6,77.158314E-6,79.210277E-6,81.307999E-6,83.452182E-6,85.643531E-6,87.882750E-6,90.170546E-6,92.507626E-6,94.894698E-6,97.332471E-6,99.821655E-6,102.36296E-6,104.95709E-6,107.60477E-6,110.30669E-6,113.06357E-6,115.87612E-6,118.74504E-6,121.67105E-6,124.65484E-6
512E-3,13.167192E-6,13.581955E-6,14.009159E-6,14.449141E-6,14.902246E-6,15.368826E-6,15.849240E-6,16.343855E-6,16.853046E-6,17.377195E-6,17.916690E-6,18.471929E-6,19.043317E-6,19.631266E-6,20.236196E-6,20.858534E-6,21.498717E-6,22.157187E-6,22.834396E-6,23.530801E-6,24.246870E-6,24.983076E-6,25.739901E-6,26.517834E-6,27.317373E-6,28.139020E-6,28.983289E-6,29.850699E-6,30.741776E-6,31.657055E-6,32.597075E-6,33.562386E-6,34.553544E-6,35.571109E-6,36.615651E-6,37.687746E-6,38.787977E-6,39.916931E-6,41.075205E-6,42.263400E-6,43.482122E-6,44.731987E-6,46.013612E-6,47.327622E-6,48.674649E-6,50.055326E-6,51.470297E-6,52.920205E-6,54.405701E-6,55.927442E-6,57.486086E-6,59.082296E-6,60.716743E-6,62.390096E-6,64.103032E-6,65.856230E-6,67.650372E-6,69.486144E-6,71.364234E-6,73.285334E-6,75.250138E-6,77.259341E-6,79.313643E-6,81.413744E-6,83.560345E-6,85.754152E-6,87.995868E-6,90.286201E-6,92.625858E-6,95.015548E-6,97.455980E-6,99.947862E-6,102.49191E-6,105.08882E-6,107.73931E-6,110.44410E-6,113.20389E-6,116.01938E-6,118.89129E-6,121.82032E-6,124.80718E-6
514E-3,13.186933E-6,13.602293E-6,14.030110E-6,14.470722E-6,14.924475E-6,15.391720E-6,15.872817E-6,16.368135E-6,16.878047E-6,17.402935E-6,17.943190E-6,18.499209E-6,19.071398E-6,19.660168E-6,20.265940E-6,20.889143E-6,21.530212E-6,22.189592E-6,22.867732E-6,23.565094E-6,24.282142E-6,25.019352E-6,25.777206E-6,26.556193E-6,27.356811E-6,28.179564E-6,29.024965E-6,29.893534E-6,30.785797E-6,31.702290E-6,32.643552E-6,33.610135E-6,34.602591E-6,35.621486E-6,36.667387E-6,37.740872E-6,38.842522E-6,39.972928E-6,41.132684E-6,42.322393E-6,43.542662E-6,44.794106E-6,46.077343E-6,47.392999E-6,48.741705E-6,50.124096E-6,51.540814E-6,52.992504E-6,54.479819E-6,56.003412E-6,57.563945E-6,59.162080E-6,60.798488E-6,62.473839E-6,64.188810E-6,65.944080E-6,67.740331E-6,69.578250E-6,71.458526E-6,73.381850E-6,75.348916E-6,77.360420E-6,79.417062E-6,81.519542E-6,83.668562E-6,85.864826E-6,88.109040E-6,90.401911E-6,92.744146E-6,95.136454E-6,97.579544E-6,100.07412E-6,102.62091E-6,105.22060E-6,107.87392E-6,110.58157E-6,113.34426E-6,116.16269E-6,119.03759E-6,121.96965E-6,124.95958E-6
516E-3,13.206691E-6,13.622648E-6,14.051078E-6,14.492322E-6,14.946722E-6,15.414633E-6,15.896415E-6,16.392435E-6,16.903068E-6,17.428697E-6,17.969712E-6,18.526512E-6,19.099501E-6,19.689093E-6,20.295708E-6,20.919776E-6,21.561733E-6,22.222022E-6,22.901096E-6,23.599413E-6,24.317442E-6,25.055656E-6,25.814539E-6,26.594581E-6,27.396279E-6,28.220139E-6,29.066672E-6,29.936401E-6,30.829851E-6,31.747558E-6,32.690064E-6,33.657917E-6,34.651674E-6,35.671899E-6,36.719160E-6,37.794034E-6,38.897106E-6,40.028963E-6,41.190202E-6,42.381426E-6,43.603243E-6,44.856266E-6,46.141116E-6,47.458418E-6,48.808804E-6,50.192909E-6,51.611375E-6,53.064849E-6,54.553981E-6,56.079429E-6,57.641850E-6,59.241912E-6,60.880281E-6,62.557631E-6,64.274637E-6,66.031979E-6,67.830341E-6,69.670408E-6,71.552870E-6,73.478418E-6,75.447746E-6,77.461552E-6,79.520534E-6,81.625393E-6,83.776832E-6,85.975555E-6,88.222267E-6,90.517676E-6,92.862489E-6,95.257415E-6,97.703163E-6,100.20044E-6,102.74997E-6,105.35244E-6,108.00858E-6,110.71909E-6,113.48468E-6,116.30606E-6,119.18395E-6,122.11903E-6,125.11203E-6
518E-3,13.226465E-6,13.643020E-6,14.072065E-6,14.513939E-6,14.968989E-6,15.437566E-6,15.920032E-6,16.416755E-6,16.928110E-6,17.454480E-6,17.996256E-6,18.553836E-6,19.127627E-6,19.718041E-6,20.325501E-6,20.950434E-6,21.593278E-6,22.254478E-6,22.934485E-6,23.633760E-6,24.352769E-6,25.091989E-6,25.851902E-6,26.632999E-6,27.435777E-6,28.260744E-6,29.108411E-6,29.979299E-6,30.873937E-6,31.792859E-6,32.736609E-6,33.705734E-6,34.700793E-6,35.722348E-6,36.770969E-6,37.847234E-6,38.951727E-6,40.085037E-6,41.247760E-6,42.440499E-6,43.663864E-6,44.918468E-6,46.204931E-6,47.523880E-6,48.875946E-6,50.261766E-6,51.681981E-6,53.137239E-6,54.628190E-6,56.155491E-6,57.719803E-6,59.321791E-6,60.962122E-6,62.641471E-6,64.360513E-6,66.119929E-6,67.920401E-6,69.762617E-6,71.647265E-6,73.575037E-6,75.546629E-6,77.562737E-6,79.624059E-6,81.731298E-6,83.885156E-6,86.086338E-6,88.335549E-6,90.633496E-6,92.980887E-6,95.378432E-6,97.826839E-6,100.32682E-6,102.87908E-6,105.48434E-6,108.14330E-6,110.85667E-6,113.62517E-6,116.44949E-6,119.33036E-6,122.26847E-6,125.26454E-6
520E-3,13.246257E-6,13.663410E-6,14.093070E-6,14.535576E-6,14.991274E-6,15.460518E-6,15.943669E-6,16.441095E-6,16.953173E-6,17.480284E-6,18.022822E-6,18.581184E-6,19.155776E-6,19.747014E-6,20.355317E-6,20.981117E-6,21.624850E-6,22.286960E-6,22.967901E-6,23.668133E-6,24.388124E-6,25.128350E-6,25.889293E-6,26.671446E-6,27.475306E-6,28.301380E-6,29.150181E-6,30.022230E-6,30.918056E-6,31.838194E-6,32.783188E-6,33.753586E-6,34.749946E-6,35.772832E-6,36.822815E-6,37.900472E-6,39.006386E-6,40.141149E-6,41.305357E-6,42.499613E-6,43.724526E-6,44.980710E-6,46.268788E-6,47.589385E-6,48.943132E-6,50.330667E-6,51.752632E-6,53.209674E-6,54.702445E-6,56.231601E-6,57.797804E-6,59.401718E-6,61.044012E-6,62.725361E-6,64.446439E-6,66.207929E-6,68.010512E-6,69.854877E-6,71.741712E-6,73.671709E-6,75.645565E-6,77.663975E-6,79.727639E-6,81.837258E-6,83.993536E-6,86.197176E-6,88.448886E-6,90.749372E-6,93.099342E-6,95.499506E-6,97.950572E-6,100.45325E-6,103.00825E-6,105.61629E-6,108.27807E-6,110.99431E-6,113.76571E-6,116.59298E-6,119.47683E-6,122.41797E-6,125.41711E-6
522E-3,13.266066E-6,13.683818E-6,14.114093E-6,14.557231E-6,15.013579E-6,15.483490E-6,15.967326E-6,16.465456E-6,16.978256E-6,17.506110E-6,18.049410E-6,18.608554E-6,19.183949E-6,19.776010E-6,20.385158E-6,21.011824E-6,21.656446E-6,22.319468E-6,23.001344E-6,23.702534E-6,24.423507E-6,25.164739E-6,25.926713E-6,26.709922E-6,27.514865E-6,28.342046E-6,29.191982E-6,30.065193E-6,30.962208E-6,31.883563E-6,32.829801E-6,33.801473E-6,34.799135E-6,35.823353E-6,36.874698E-6,37.953747E-6,39.061084E-6,40.197300E-6,41.362993E-6,42.558766E-6,43.785228E-6,45.042995E-6,46.332688E-6,47.654932E-6,49.010361E-6,50.399612E-6,51.823328E-6,53.282155E-6,54.776746E-6,56.307758E-6,57.875851E-6,59.481693E-6,61.125951E-6,62.809299E-6,64.532415E-6,66.295979E-6,68.100675E-6,69.947189E-6,71.836211E-6,73.768434E-6,75.744554E-6,77.765267E-6,79.831272E-6,81.943272E-6,84.101970E-6,86.308070E-6,88.562279E-6,90.865304E-6,93.217853E-6,95.620636E-6,98.074362E-6,100.57974E-6,103.13749E-6,105.74830E-6,108.41291E-6,111.13200E-6,113.90631E-6,116.73652E-6,119.62336E-6,122.56753E-6,125.56973E-6
524E-3,13.285892E-6,13.704243E-6,14.135134E-6,14.578905E-6,15.035903E-6,15.506482E-6,15.991004E-6,16.489838E-6,17.003362E-6,17.531958E-6,18.076020E-6,18.635946E-6,19.212145E-6,19.805030E-6,20.415024E-6,21.042557E-6,21.688068E-6,22.352002E-6,23.034813E-6,23.736962E-6,24.458918E-6,25.201157E-6,25.964163E-6,26.748429E-6,27.554454E-6,28.382744E-6,29.233815E-6,30.108188E-6,31.006393E-6,31.928965E-6,32.876449E-6,33.849394E-6,34.848360E-6,35.873911E-6,36.926618E-6,38.007059E-6,39.115820E-6,40.253491E-6,41.420670E-6,42.617960E-6,43.845972E-6,45.105322E-6,46.396630E-6,47.720523E-6,49.077635E-6,50.468602E-6,51.894069E-6,53.354681E-6,54.851093E-6,56.383961E-6,57.953947E-6,59.561716E-6,61.207939E-6,62.893288E-6,64.618442E-6,66.384080E-6,68.190888E-6,70.039552E-6,71.930763E-6,73.865212E-6,75.843596E-6,77.866612E-6,79.934960E-6,82.049342E-6,84.210460E-6,86.419020E-6,88.675729E-6,90.981293E-6,93.336421E-6,95.741824E-6,98.198210E-6,100.70629E-6,103.26677E-6,105.88037E-6,108.54780E-6,111.26976E-6,114.04697E-6,116.88013E-6,119.76995E-6,122.71715E-6,125.72242E-6
526E-3,13.305736E-6,13.724686E-6,14.156193E-6,14.600597E-6,15.058245E-6,15.529493E-6,16.014701E-6,16.514241E-6,17.028488E-6,17.557828E-6,18.102652E-6,18.663362E-6,19.240364E-6,19.834073E-6,20.444913E-6,21.073315E-6,21.719716E-6,22.384563E-6,23.068309E-6,23.771418E-6,24.494356E-6,25.237603E-6,26.001642E-6,26.786966E-6,27.594074E-6,28.423474E-6,29.275681E-6,30.151216E-6,31.050611E-6,31.974401E-6,32.923131E-6,33.897352E-6,34.897621E-6,35.924505E-6,36.978575E-6,38.060410E-6,39.170594E-6,40.309720E-6,41.478386E-6,42.677195E-6,43.906758E-6,45.167690E-6,46.460614E-6,47.786157E-6,49.144952E-6,50.537637E-6,51.964855E-6,53.427254E-6,54.925487E-6,56.460212E-6,58.032091E-6,59.641788E-6,61.289976E-6,62.977327E-6,64.704519E-6,66.472233E-6,68.281153E-6,70.131968E-6,72.025367E-6,73.962044E-6,75.942693E-6,77.968013E-6,80.038703E-6,82.155466E-6,84.319005E-6,86.530026E-6,88.789235E-6,91.097339E-6,93.455047E-6,95.863069E-6,98.322115E-6,100.83290E-6,103.39612E-6,106.01250E-6,108.68275E-6,111.40757E-6,114.18768E-6,117.02379E-6,119.91660E-6,122.86682E-6,125.87516E-6
528E-3,13.325597E-6,13.745147E-6,14.177271E-6,14.622308E-6,15.080608E-6,15.552524E-6,16.038419E-6,16.538664E-6,17.053636E-6,17.583719E-6,18.129307E-6,18.690800E-6,19.268606E-6,19.863141E-6,20.474828E-6,21.104098E-6,21.751389E-6,22.417150E-6,23.101833E-6,23.805901E-6,24.529823E-6,25.274078E-6,26.039150E-6,26.825532E-6,27.633724E-6,28.464234E-6,29.317578E-6,30.194277E-6,31.094862E-6,32.019871E-6,32.969848E-6,33.945344E-6,34.946918E-6,35.975136E-6,37.030570E-6,38.113799E-6,39.225408E-6,40.365990E-6,41.536142E-6,42.736470E-6,43.967585E-6,45.230101E-6,46.524642E-6,47.851835E-6,49.212314E-6,50.606717E-6,52.035687E-6,53.499873E-6,54.999929E-6,56.536511E-6,58.110283E-6,59.721909E-6,61.372062E-6,63.061415E-6,64.790646E-6,66.560437E-6,68.371471E-6,70.224437E-6,72.120025E-6,74.058929E-6,76.041843E-6,78.069468E-6,80.142501E-6,82.261646E-6,84.427607E-6,86.641089E-6,88.902797E-6,91.213442E-6,93.573730E-6,95.984372E-6,98.446079E-6,100.95956E-6,103.52553E-6,106.14469E-6,108.81776E-6,111.54545E-6,114.32846E-6,117.16751E-6,120.06331E-6,123.01656E-6,126.02797E-6
530E-3,13.345476E-6,13.765626E-6,14.198367E-6,14.644039E-6,15.102989E-6,15.575575E-6,16.062157E-6,16.563108E-6,17.078805E-6,17.609632E-6,18.155985E-6,18.718262E-6,19.296873E-6,19.892233E-6,20.504767E-6,21.134906E-6,21.783089E-6,22.449763E-6,23.135383E-6,23.840412E-6,24.565319E-6,25.310582E-6,26.076688E-6,26.864129E-6,27.673406E-6,28.505026E-6,29.359507E-6,30.237370E-6,31.139147E-6,32.065375E-6,33.016600E-6,33.993372E-6,34.996251E-6,36.025804E-6,37.082602E-6,38.167226E-6,39.280260E-6,40.422299E-6,41.593939E-6,42.795787E-6,44.028453E-6,45.292554E-6,46.588713E-6,47.917557E-6,49.279720E-6,50.675842E-6,52.106565E-6,53.572539E-6,55.074417E-6,56.612858E-6,58.188523E-6,59.802080E-6,61.454199E-6,63.145554E-6,64.876825E-6,66.648692E-6,68.461840E-6,70.316958E-6,72.214736E-6,74.155867E-6,76.141049E-6,78.170978E-6,80.246355E-6,82.367883E-6,84.536265E-6,86.752208E-6,89.016418E-6,91.329603E-6,93.692471E-6,96.105734E-6,98.570101E-6,101.08628E-6,103.65499E-6,106.27694E-6,108.95283E-6,111.68338E-6,114.46930E-6,117.31130E-6,120.21008E-6,123.16636E-6,126.18083E-6
532E-3,13.365372E-6,13.786123E-6,14.219481E-6,14.665788E-6,15.125390E-6,15.598645E-6,16.085916E-6,16.587573E-6,17.103995E-6,17.635568E-6,18.182684E-6,18.745746E-6,19.325162E-6,19.921349E-6,20.534731E-6,21.165739E-6,21.814814E-6,22.482403E-6,23.168960E-6,23.874950E-6,24.600842E-6,25.347116E-6,26.114256E-6,26.902756E-6,27.713118E-6,28.545850E-6,29.401469E-6,30.280497E-6,31.183466E-6,32.110914E-6,33.063386E-6,34.041435E-6,35.045621E-6,36.076509E-6,37.134672E-6,38.220691E-6,39.335152E-6,40.478647E-6,41.651777E-6,42.855145E-6,44.089364E-6,45.355050E-6,46.652827E-6,47.983323E-6,49.347172E-6,50.745012E-6,52.177489E-6,53.645252E-6,55.148953E-6,56.689253E-6,58.266812E-6,59.882300E-6,61.536385E-6,63.229744E-6,64.963055E-6,66.737000E-6,68.552263E-6,70.409533E-6,72.309501E-6,74.252861E-6,76.240309E-6,78.272543E-6,80.350264E-6,82.474175E-6,84.644980E-6,86.863385E-6,89.130096E-6,91.445821E-6,93.811271E-6,96.227155E-6,98.694183E-6,101.21307E-6,103.78452E-6,106.40924E-6,109.08796E-6,111.82137E-6,114.61020E-6,117.45514E-6,120.35691E-6,123.31621E-6,126.33376E-6
534E-3,13.385285E-6,13.806638E-6,14.240614E-6,14.687556E-6,15.147811E-6,15.621736E-6,16.109695E-6,16.612059E-6,17.129207E-6,17.661525E-6,18.209407E-6,18.773254E-6,19.353476E-6,19.950490E-6,20.564719E-6,21.196598E-6,21.846565E-6,22.515069E-6,23.202565E-6,23.909517E-6,24.636395E-6,25.383678E-6,26.151853E-6,26.941414E-6,27.752861E-6,28.586706E-6,29.443463E-6,30.323656E-6,31.227818E-6,32.156487E-6,33.110208E-6,34.089535E-6,35.095027E-6,36.127251E-6,37.186780E-6,38.274195E-6,39.390083E-6,40.535036E-6,41.709655E-6,42.914544E-6,44.150317E-6,45.417589E-6,46.716985E-6,48.049133E-6,49.414668E-6,50.814228E-6,52.248460E-6,53.718011E-6,55.223537E-6,56.765696E-6,58.345151E-6,59.962569E-6,61.618622E-6,63.313985E-6,65.049337E-6,66.825359E-6,68.642738E-6,70.502161E-6,72.404320E-6,74.349909E-6,76.339624E-6,78.374164E-6,80.454230E-6,82.580525E-6,84.753752E-6,86.974619E-6,89.243832E-6,91.562099E-6,93.930130E-6,96.348635E-6,98.818324E-6,101.33991E-6,103.91410E-6,106.54161E-6,109.22315E-6,111.95943E-6,114.75116E-6,117.59904E-6,120.50380E-6,123.46613E-6,126.48675E-6
536E-3,13.405217E-6,13.827171E-6,14.261766E-6,14.709343E-6,15.170251E-6,15.644847E-6,16.133495E-6,16.636566E-6,17.154441E-6,17.687504E-6,18.236152E-6,18.800785E-6,19.381813E-6,19.979654E-6,20.594733E-6,21.227482E-6,21.878343E-6,22.547762E-6,23.236197E-6,23.944111E-6,24.671976E-6,25.420270E-6,26.189480E-6,26.980102E-6,27.792636E-6,28.627593E-6,29.485489E-6,30.366849E-6,31.272205E-6,32.202095E-6,33.157065E-6,34.137670E-6,35.144469E-6,36.178030E-6,37.238926E-6,38.327738E-6,39.445053E-6,40.591465E-6,41.767574E-6,42.973985E-6,44.211312E-6,45.480171E-6,46.781186E-6,48.114988E-6,49.482209E-6,50.883490E-6,52.319477E-6,53.790818E-6,55.298169E-6,56.842188E-6,58.423538E-6,60.042889E-6,61.700910E-6,63.398278E-6,65.135671E-6,66.913771E-6,68.733266E-6,70.594842E-6,72.499193E-6,74.447011E-6,76.438994E-6,78.475841E-6,80.558252E-6,82.686931E-6,84.862582E-6,87.085911E-6,89.357626E-6,91.678435E-6,94.049048E-6,96.470175E-6,98.942526E-6,101.46681E-6,104.04375E-6,106.67404E-6,109.35840E-6,112.09754E-6,114.89218E-6,117.74301E-6,120.65075E-6,123.61611E-6,126.63980E-6
538E-3,13.425166E-6,13.847723E-6,14.282936E-6,14.731149E-6,15.192711E-6,15.667978E-6,16.157315E-6,16.661095E-6,17.179696E-6,17.713506E-6,18.262920E-6,18.828339E-6,19.410175E-6,20.008844E-6,20.624772E-6,21.258392E-6,21.910146E-6,22.580482E-6,23.269857E-6,23.978734E-6,24.707585E-6,25.456891E-6,26.227137E-6,27.018820E-6,27.832442E-6,28.668512E-6,29.527548E-6,30.410075E-6,31.316625E-6,32.247737E-6,33.203958E-6,34.185842E-6,35.193949E-6,36.228847E-6,37.291110E-6,38.381320E-6,39.500063E-6,40.647935E-6,41.825534E-6,43.033468E-6,44.272349E-6,45.542796E-6,46.845432E-6,48.180887E-6,49.549795E-6,50.952798E-6,52.390541E-6,53.863672E-6,55.372848E-6,56.918728E-6,58.501976E-6,60.123258E-6,61.783248E-6,63.482621E-6,65.222056E-6,67.002236E-6,68.823847E-6,70.687578E-6,72.594121E-6,74.544169E-6,76.538421E-6,78.577574E-6,80.662331E-6,82.793395E-6,84.971470E-6,87.197262E-6,89.471479E-6,91.794831E-6,94.168026E-6,96.591774E-6,99.066787E-6,101.59378E-6,104.17345E-6,106.80653E-6,109.49372E-6,112.23572E-6,115.03326E-6,117.88704E-6,120.79777E-6,123.76616E-6,126.79291E-6
540E-3,13.445133E-6,13.868292E-6,14.304126E-6,14.752975E-6,15.215190E-6,15.691129E-6,16.181156E-6,16.685644E-6,17.204973E-6,17.739530E-6,18.289710E-6,18.855917E-6,19.438560E-6,20.038058E-6,20.654836E-6,21.289328E-6,21.941976E-6,22.613229E-6,23.303544E-6,24.013384E-6,24.743223E-6,25.493541E-6,26.264825E-6,27.057570E-6,27.872279E-6,28.709464E-6,29.569640E-6,30.453335E-6,31.361079E-6,32.293414E-6,33.250886E-6,34.234049E-6,35.243465E-6,36.279701E-6,37.343333E-6,38.434941E-6,39.555113E-6,40.704444E-6,41.883536E-6,43.092993E-6,44.333430E-6,45.605464E-6,46.909721E-6,48.246831E-6,49.617428E-6,51.022153E-6,52.461651E-6,53.936574E-6,55.447577E-6,56.995318E-6,58.580463E-6,60.203678E-6,61.865638E-6,63.567017E-6,65.308495E-6,67.090755E-6,68.914483E-6,70.780368E-6,72.689103E-6,74.641383E-6,76.637903E-6,78.679364E-6,80.766468E-6,82.899916E-6,85.080415E-6,87.308671E-6,89.585392E-6,91.911286E-6,94.287063E-6,96.713434E-6,99.191110E-6,101.72080E-6,104.30322E-6,106.93908E-6,109.62909E-6,112.37396E-6,115.17441E-6,118.03113E-6,120.94485E-6,123.91626E-6,126.94608E-6
542E-3,13.465117E-6,13.888880E-6,14.325333E-6,14.774820E-6,15.237689E-6,15.714300E-6,16.205018E-6,16.710215E-6,17.230272E-6,17.765577E-6,18.316524E-6,18.883518E-6,19.466969E-6,20.067296E-6,20.684925E-6,21.320290E-6,21.973833E-6,22.646003E-6,23.337258E-6,24.048063E-6,24.778891E-6,25.530221E-6,26.302542E-6,27.096350E-6,27.912148E-6,28.750447E-6,29.611765E-6,30.496628E-6,31.405568E-6,32.339126E-6,33.297850E-6,34.282294E-6,35.293019E-6,36.330594E-6,37.395594E-6,38.488601E-6,39.610203E-6,40.760995E-6,41.941578E-6,43.152560E-6,44.394553E-6,45.668177E-6,46.974055E-6,48.312820E-6,49.685106E-6,51.091553E-6,52.532809E-6,54.009524E-6,55.522353E-6,57.071957E-6,58.659000E-6,60.284149E-6,61.948079E-6,63.651464E-6,65.394986E-6,67.179326E-6,69.005172E-6,70.873213E-6,72.784141E-6,74.738652E-6,76.737442E-6,78.781211E-6,80.870661E-6,83.006496E-6,85.189420E-6,87.420140E-6,89.699364E-6,92.027801E-6,94.406161E-6,96.835155E-6,99.315494E-6,101.84789E-6,104.43305E-6,107.07169E-6,109.76453E-6,112.51226E-6,115.31561E-6,118.17529E-6,121.09199E-6,124.06643E-6,127.09932E-6
544E-3,13.485120E-6,13.909487E-6,14.346560E-6,14.796684E-6,15.260208E-6,15.737492E-6,16.228901E-6,16.734807E-6,17.255593E-6,17.791645E-6,18.343361E-6,18.911143E-6,19.495403E-6,20.096559E-6,20.715039E-6,21.351278E-6,22.005716E-6,22.678805E-6,23.371001E-6,24.082771E-6,24.814587E-6,25.566931E-6,26.340290E-6,27.135162E-6,27.952049E-6,28.791463E-6,29.653923E-6,30.539954E-6,31.450091E-6,32.384873E-6,33.344850E-6,34.330574E-6,35.342609E-6,36.381524E-6,37.447894E-6,38.542300E-6,39.665333E-6,40.817587E-6,41.999663E-6,43.212169E-6,44.455719E-6,45.730932E-6,47.038434E-6,48.378854E-6,49.752829E-6,51.161001E-6,52.604015E-6,54.082522E-6,55.597179E-6,57.148646E-6,58.737587E-6,60.364671E-6,62.030571E-6,63.735964E-6,65.481529E-6,67.267951E-6,69.095915E-6,70.966112E-6,72.879235E-6,74.835977E-6,76.837037E-6,78.883115E-6,80.974913E-6,83.113133E-6,85.298483E-6,87.531667E-6,89.813396E-6,92.144376E-6,94.525320E-6,96.956937E-6,99.439939E-6,101.97504E-6,104.56294E-6,107.20437E-6,109.90003E-6,112.65063E-6,115.45689E-6,118.31950E-6,121.23919E-6,124.21666E-6,127.25262E-6
546E-3,13.505141E-6,13.930112E-6,14.367806E-6,14.818567E-6,15.282747E-6,15.760704E-6,16.252804E-6,16.759421E-6,17.280936E-6,17.817737E-6,18.370221E-6,18.938791E-6,19.523860E-6,20.125847E-6,20.745179E-6,21.382291E-6,22.037626E-6,22.711633E-6,23.404771E-6,24.117507E-6,24.850313E-6,25.603670E-6,26.378069E-6,27.174005E-6,27.991982E-6,28.832512E-6,29.696114E-6,30.583315E-6,31.494649E-6,32.430656E-6,33.391885E-6,34.378892E-6,35.392238E-6,36.432493E-6,37.500232E-6,38.596039E-6,39.720503E-6,40.874219E-6,42.057789E-6,43.271821E-6,44.516929E-6,45.793732E-6,47.102857E-6,48.444934E-6,49.820599E-6,51.230495E-6,52.675268E-6,54.155569E-6,55.672054E-6,57.225384E-6,58.816224E-6,60.445244E-6,62.113116E-6,63.820516E-6,65.568126E-6,67.356630E-6,69.186713E-6,71.059067E-6,72.974384E-6,74.933359E-6,76.936690E-6,78.985077E-6,81.079222E-6,83.219830E-6,85.407605E-6,87.643255E-6,89.927487E-6,92.261012E-6,94.644540E-6,97.078781E-6,99.564446E-6,102.10225E-6,104.69290E-6,107.33711E-6,110.03559E-6,112.78906E-6,115.59822E-6,118.46379E-6,121.38646E-6,124.36696E-6,127.40599E-6
