time (s),VT("/out") -  VDC("/out") (V)
1.5005E-6,1.7827908E-3
1.5010E-6,2.0707926E-3
1.5015E-6,2.3562949E-3
1.5020E-6,2.6385907E-3
1.5025E-6,2.9179707E-3
1.5030E-6,3.1949166E-3
1.5035E-6,3.4681895E-3
1.5040E-6,3.7379394E-3
1.5045E-6,4.0024948E-3
1.5050E-6,4.2628520E-3
1.5055E-6,4.5196154E-3
1.5060E-6,4.7711939E-3
1.5065E-6,5.0172380E-3
1.5070E-6,5.2578674E-3
1.5075E-6,5.4935003E-3
1.5080E-6,5.7230921E-3
1.5085E-6,5.9467690E-3
1.5090E-6,6.1641233E-3
1.5095E-6,6.3750045E-3
1.5100E-6,6.5776397E-3
1.5105E-6,6.7734931E-3
1.5110E-6,6.9635047E-3
1.5115E-6,7.1455912E-3
1.5120E-6,7.3204329E-3
1.5125E-6,7.4874403E-3
1.5130E-6,7.6458647E-3
1.5135E-6,7.7962868E-3
1.5140E-6,7.9391531E-3
1.5145E-6,8.0733741E-3
1.5150E-6,8.1992429E-3
1.5155E-6,8.3164248E-3
1.5160E-6,8.4248892E-3
1.5165E-6,8.5244783E-3
1.5170E-6,8.6151067E-3
1.5175E-6,8.6966693E-3
1.5180E-6,8.7690842E-3
1.5185E-6,8.8313741E-3
1.5190E-6,8.8845921E-3
1.5195E-6,8.9293254E-3
1.5200E-6,8.9642869E-3
1.5205E-6,8.9900140E-3
1.5210E-6,9.0062134E-3
1.5215E-6,9.0129913E-3
1.5220E-6,9.0102834E-3
1.5225E-6,8.9981190E-3
1.5230E-6,8.9764986E-3
1.5235E-6,8.9454510E-3
1.5240E-6,8.9050062E-3
1.5245E-6,8.8552082E-3
1.5250E-6,8.7961092E-3
1.5255E-6,8.7277718E-3
1.5260E-6,8.6502683E-3
1.5265E-6,8.5636807E-3
1.5270E-6,8.4681005E-3
1.5275E-6,8.3636287E-3
1.5280E-6,8.2503759E-3
1.5285E-6,8.1284618E-3
1.5290E-6,7.9980153E-3
1.5295E-6,7.8591745E-3
1.5300E-6,7.7120860E-3
1.5305E-6,7.5569055E-3
1.5310E-6,7.3937970E-3
1.5315E-6,7.2216748E-3
1.5320E-6,7.0419874E-3
1.5325E-6,6.8560207E-3
1.5330E-6,6.6623228E-3
1.5335E-6,6.4618630E-3
1.5340E-6,6.2544988E-3
1.5345E-6,6.0400352E-3
1.5350E-6,5.8190532E-3
1.5355E-6,5.5924073E-3
1.5360E-6,5.3596619E-3
1.5365E-6,5.1213762E-3
1.5370E-6,4.8776572E-3
1.5375E-6,4.6288297E-3
1.5380E-6,4.3738866E-3
1.5385E-6,4.1141982E-3
1.5390E-6,3.8512017E-3
1.5395E-6,3.5836698E-3
1.5400E-6,3.3121477E-3
1.5405E-6,3.0368193E-3
1.5410E-6,2.7586135E-3
1.5415E-6,2.4773471E-3
1.5420E-6,2.1935391E-3
1.5425E-6,1.9065582E-3
1.5430E-6,1.6173526E-3
1.5435E-6,1.3270499E-3
1.5440E-6,1.0350626E-3
1.5445E-6,741.58340E-6
1.5450E-6,447.02000E-6
1.5455E-6,152.36031E-6
1.5460E-6,-142.63506E-6
1.5465E-6,-437.94033E-6
1.5470E-6,-733.06184E-6
1.5475E-6,-1.0270326E-3
1.5480E-6,-1.3200914E-3
1.5485E-6,-1.6122038E-3
1.5490E-6,-1.9028847E-3
1.5495E-6,-2.1911802E-3
1.5500E-6,-2.4773281E-3
1.5505E-6,-2.7612729E-3
1.5510E-6,-3.0425562E-3
1.5515E-6,-3.3202634E-3
1.5520E-6,-3.5946156E-3
1.5525E-6,-3.8650835E-3
1.5530E-6,-4.1322364E-3
1.5535E-6,-4.3951938E-3
1.5540E-6,-4.6529194E-3
1.5545E-6,-4.9059738E-3
1.5550E-6,-5.1540698E-3
1.5555E-6,-5.3969349E-3
1.5560E-6,-5.6337935E-3
1.5565E-6,-5.8647996E-3
1.5570E-6,-6.0895209E-3
1.5575E-6,-6.3078071E-3
1.5580E-6,-6.5193867E-3
1.5585E-6,-6.7250445E-3
1.5590E-6,-6.9236474E-3
1.5595E-6,-7.1140053E-3
1.5600E-6,-7.2972132E-3
1.5605E-6,-7.4724743E-3
1.5610E-6,-7.6398839E-3
1.5615E-6,-7.7995354E-3
1.5620E-6,-7.9510013E-3
1.5625E-6,-8.0936453E-3
1.5630E-6,-8.2278478E-3
1.5635E-6,-8.3532197E-3
1.5640E-6,-8.4697434E-3
1.5645E-6,-8.5772421E-3
1.5650E-6,-8.6756271E-3
1.5655E-6,-8.7647829E-3
1.5660E-6,-8.8446204E-3
1.5665E-6,-8.9150527E-3
1.5670E-6,-8.9760066E-3
1.5675E-6,-9.0274170E-3
1.5680E-6,-9.0692298E-3
1.5685E-6,-9.1014007E-3
1.5690E-6,-9.1238958E-3
1.5695E-6,-9.1366911E-3
1.5700E-6,-9.1397732E-3
1.5705E-6,-9.1331389E-3
1.5710E-6,-9.1167951E-3
1.5715E-6,-9.0907591E-3
1.5720E-6,-9.0550584E-3
1.5725E-6,-9.0097309E-3
1.5730E-6,-8.9548244E-3
1.5735E-6,-8.8903970E-3
1.5740E-6,-8.8165169E-3
1.5745E-6,-8.7332621E-3
1.5750E-6,-8.6407207E-3
1.5755E-6,-8.5389906E-3
1.5760E-6,-8.4281793E-3
1.5765E-6,-8.3084040E-3
1.5770E-6,-8.1797915E-3
1.5775E-6,-8.0424776E-3
1.5780E-6,-7.8966076E-3
1.5785E-6,-7.7423357E-3
1.5790E-6,-7.5798252E-3
1.5795E-6,-7.4092477E-3
1.5800E-6,-7.2307838E-3
1.5805E-6,-7.0067994E-3
1.5810E-6,-6.7944404E-3
1.5815E-6,-6.6063780E-3
1.5820E-6,-6.3967343E-3
1.5825E-6,-6.2180022E-3
1.5830E-6,-6.0136961E-3
1.5835E-6,-5.7785561E-3
1.5840E-6,-5.5486436E-3
1.5845E-6,-5.3075414E-3
1.5850E-6,-5.0464701E-3
1.5855E-6,-4.7885053E-3
1.5860E-6,-4.5404746E-3
1.5865E-6,-4.2806861E-3
1.5870E-6,-4.0311711E-3
1.5875E-6,-3.7692684E-3
1.5880E-6,-3.4938640E-3
1.5885E-6,-3.2191692E-3
1.5890E-6,-2.9398089E-3
1.5895E-6,-2.6583407E-3
1.5900E-6,-2.3730465E-3
1.5905E-6,-2.0857038E-3
1.5910E-6,-1.7959354E-3
1.5915E-6,-1.5052834E-3
1.5920E-6,-1.2133251E-3
1.5925E-6,-919.95128E-6
1.5930E-6,-625.50271E-6
1.5935E-6,-330.48505E-6
1.5940E-6,-35.022175E-6
1.5945E-6,260.43375E-6
1.5950E-6,554.72900E-6
1.5955E-6,848.35541E-6
1.5960E-6,1.1417335E-3
1.5965E-6,1.4336032E-3
1.5970E-6,1.7240968E-3
1.5975E-6,2.0113715E-3
1.5980E-6,2.2965309E-3
1.5985E-6,2.5802754E-3
1.5990E-6,2.8608253E-3
1.5995E-6,3.1377334E-3
1.6000E-6,3.4111704E-3
1.6005E-6,3.6816537E-3
1.6010E-6,3.9479518E-3
1.6015E-6,4.2102219E-3
1.6020E-6,4.4668544E-3
1.6025E-6,4.7188048E-3
1.6030E-6,4.9666419E-3
1.6035E-6,5.2088435E-3
1.6040E-6,5.4457381E-3
1.6045E-6,5.6768039E-3
1.6050E-6,5.9019225E-3
1.6055E-6,6.1191136E-3
1.6060E-6,6.3300126E-3
1.6065E-6,6.5356744E-3
1.6070E-6,6.7337937E-3
1.6075E-6,6.9251291E-3
1.6080E-6,7.1090293E-3
1.6085E-6,7.2855080E-3
1.6090E-6,7.4542821E-3
1.6095E-6,7.6152179E-3
1.6100E-6,7.7664544E-3
1.6105E-6,7.9097797E-3
1.6110E-6,8.0462889E-3
1.6115E-6,8.1736433E-3
1.6120E-6,8.2927253E-3
1.6125E-6,8.4029375E-3
1.6130E-6,8.5043820E-3
1.6135E-6,8.5968502E-3
1.6140E-6,8.6802912E-3
1.6145E-6,8.7545950E-3
1.6150E-6,8.8189664E-3
1.6155E-6,8.8742326E-3
1.6160E-6,8.9208536E-3
1.6165E-6,8.9577908E-3
1.6170E-6,8.9854637E-3
1.6175E-6,9.0036306E-3
1.6180E-6,9.0123706E-3
1.6185E-6,9.0116288E-3
1.6190E-6,9.0014274E-3
1.6195E-6,8.9817671E-3
1.6200E-6,8.9526734E-3
1.6205E-6,8.9141749E-3
1.6210E-6,8.8663133E-3
1.6215E-6,8.8091387E-3
1.6220E-6,8.7427119E-3
1.6225E-6,8.6671030E-3
1.6230E-6,8.5823919E-3
1.6235E-6,8.4886683E-3
1.6240E-6,8.3860312E-3
1.6245E-6,8.2745893E-3
1.6250E-6,8.1544602E-3
1.6255E-6,8.0257712E-3
1.6260E-6,7.8886582E-3
1.6265E-6,7.7432662E-3
1.6270E-6,7.5890457E-3
1.6275E-6,7.4268154E-3
1.6280E-6,7.2573860E-3
1.6285E-6,7.0800455E-3
1.6290E-6,6.8953945E-3
1.6295E-6,6.7034368E-3
1.6300E-6,6.5039864E-3
1.6305E-6,6.2975557E-3
1.6310E-6,6.0848731E-3
1.6315E-6,5.8656153E-3
1.6320E-6,5.6402682E-3
1.6325E-6,5.4089525E-3
1.6330E-6,5.1719672E-3
1.6335E-6,4.9284372E-3
1.6340E-6,4.6795846E-3
1.6345E-6,4.4267114E-3
1.6350E-6,4.1687536E-3
1.6355E-6,3.9062006E-3
1.6360E-6,3.6392399E-3
1.6365E-6,3.3687379E-3
1.6370E-6,3.0945475E-3
1.6375E-6,2.8171597E-3
1.6380E-6,2.5359883E-3
1.6385E-6,2.2519347E-3
1.6390E-6,1.9660814E-3
1.6395E-6,1.6778855E-3
1.6400E-6,1.3875273E-3
1.6405E-6,1.0954106E-3
1.6410E-6,802.50006E-6
1.6415E-6,508.57323E-6
1.6420E-6,214.18799E-6
1.6425E-6,-81.359403E-6
1.6430E-6,-377.04168E-6
1.6435E-6,-671.65297E-6
1.6440E-6,-965.86624E-6
1.6445E-6,-1.2594491E-3
1.6450E-6,-1.5520061E-3
1.6455E-6,-1.8425332E-3
1.6460E-6,-2.1312899E-3
1.6465E-6,-2.4177075E-3
1.6470E-6,-2.7024522E-3
1.6475E-6,-2.9845402E-3
1.6480E-6,-3.2628241E-3
1.6485E-6,-3.5379488E-3
1.6490E-6,-3.8096390E-3
1.6495E-6,-4.0775655E-3
1.6500E-6,-4.3408323E-3
1.6505E-6,-4.5996512E-3
1.6510E-6,-4.8535207E-3
1.6515E-6,-5.1029230E-3
1.6520E-6,-5.3470769E-3
1.6525E-6,-5.5850576E-3
1.6530E-6,-5.8173400E-3
1.6535E-6,-6.0433407E-3
1.6540E-6,-6.2634713E-3
1.6545E-6,-6.4770775E-3
1.6550E-6,-6.6834211E-3
1.6555E-6,-6.8828400E-3
1.6560E-6,-7.0748645E-3
1.6565E-6,-7.2594119E-3
1.6570E-6,-7.4362312E-3
1.6575E-6,-7.6051612E-3
1.6580E-6,-7.7668945E-3
1.6585E-6,-7.9204111E-3
1.6590E-6,-8.0646668E-3
1.6595E-6,-8.2007316E-3
1.6600E-6,-8.3278927E-3
1.6605E-6,-8.4462803E-3
1.6610E-6,-8.5556461E-3
1.6615E-6,-8.6559317E-3
1.6620E-6,-8.7470044E-3
1.6625E-6,-8.8287803E-3
1.6630E-6,-8.9011672E-3
1.6635E-6,-8.9640912E-3
1.6640E-6,-9.0174845E-3
1.6645E-6,-9.0612913E-3
1.6650E-6,-9.0954649E-3
1.6655E-6,-9.1199692E-3
1.6660E-6,-9.1347785E-3
1.6665E-6,-9.1398770E-3
1.6670E-6,-9.1352592E-3
1.6675E-6,-9.1209302E-3
1.6680E-6,-9.0969050E-3
1.6685E-6,-9.0632091E-3
1.6690E-6,-9.0198781E-3
1.6695E-6,-8.9669578E-3
1.6700E-6,-8.9045042E-3
1.6705E-6,-8.8325833E-3
1.6710E-6,-8.7512711E-3
1.6715E-6,-8.6606538E-3
1.6720E-6,-8.5608270E-3
1.6725E-6,-8.4518963E-3
1.6730E-6,-8.3339770E-3
1.6735E-6,-8.2071938E-3
1.6740E-6,-8.0716807E-3
1.6745E-6,-7.9275809E-3
1.6750E-6,-7.7750470E-3
1.6755E-6,-7.6142402E-3
1.6760E-6,-7.4453305E-3
1.6765E-6,-7.2684966E-3
1.6770E-6,-7.0447758E-3
1.6775E-6,-6.8332267E-3
1.6780E-6,-6.6470113E-3
1.6785E-6,-6.4386722E-3
1.6790E-6,-6.2626153E-3
1.6795E-6,-6.0602709E-3
1.6800E-6,-5.8261314E-3
1.6805E-6,-5.5975927E-3
1.6810E-6,-5.3576147E-3
1.6815E-6,-5.0967359E-3
1.6820E-6,-4.8393347E-3
1.6825E-6,-4.5926342E-3
1.6830E-6,-4.3337403E-3
1.6835E-6,-4.0860479E-3
1.6840E-6,-3.8254190E-3
1.6845E-6,-3.5505969E-3
1.6850E-6,-3.2767177E-3
1.6855E-6,-2.9979724E-3
1.6860E-6,-2.7171199E-3
1.6865E-6,-2.4323520E-3
1.6870E-6,-2.1454852E-3
1.6875E-6,-1.8558783E-3
1.6880E-6,-1.5654899E-3
1.6885E-6,-1.2739568E-3
1.6890E-6,-980.83946E-6
1.6895E-6,-686.65348E-6
1.6900E-6,-391.74370E-6
1.6905E-6,-96.288538E-6
1.6910E-6,199.20812E-6
1.6915E-6,493.61642E-6
1.6920E-6,787.41690E-6
1.6925E-6,1.0810351E-3
1.6930E-6,1.3732082E-3
1.6935E-6,1.6640695E-3
1.6940E-6,1.9517727E-3
1.6945E-6,2.2374232E-3
1.6950E-6,2.5217228E-3
1.6955E-6,2.8028887E-3
1.6960E-6,3.0804712E-3
1.6965E-6,3.3546422E-3
1.6970E-6,3.6259213E-3
1.6975E-6,3.8930727E-3
1.6980E-6,4.1562543E-3
1.6985E-6,4.4138484E-3
1.6990E-6,4.6668156E-3
1.6995E-6,4.9157290E-3
1.7000E-6,5.1590581E-3
1.7005E-6,5.3971336E-3
1.7010E-6,5.6294308E-3
1.7015E-6,5.8558306E-3
1.7020E-6,6.0743357E-3
1.7025E-6,6.2865961E-3
1.7030E-6,6.4936777E-3
1.7035E-6,6.6932548E-3
1.7040E-6,6.8860931E-3
1.7045E-6,7.0715359E-3
1.7050E-6,7.2495969E-3
1.7055E-6,7.4199906E-3
1.7060E-6,7.5825820E-3
1.7065E-6,7.7354817E-3
1.7070E-6,7.8805053E-3
1.7075E-6,8.0187666E-3
1.7080E-6,8.1478910E-3
1.7085E-6,8.2687749E-3
1.7090E-6,8.3808117E-3
1.7095E-6,8.4841048E-3
1.7100E-6,8.5784421E-3
1.7105E-6,8.6637715E-3
1.7110E-6,8.7393108E-3
1.7115E-6,8.9014442E-3
1.7120E-6,9.0124621E-3
1.7125E-6,8.9404391E-3
1.7130E-6,8.9376710E-3
1.7135E-6,8.9866008E-3
1.7140E-6,8.9977821E-3
1.7145E-6,9.0126312E-3
1.7150E-6,9.0119333E-3
1.7155E-6,9.0045867E-3
1.7160E-6,8.9864758E-3
1.7165E-6,8.9595305E-3
1.7170E-6,8.9228939E-3
1.7175E-6,8.8770150E-3
1.7180E-6,8.8217522E-3
1.7185E-6,8.7572521E-3
1.7190E-6,8.6835420E-3
1.7195E-6,8.6007188E-3
1.7200E-6,8.5088613E-3
1.7205E-6,8.4080708E-3
1.7210E-6,8.2984518E-3
1.7215E-6,8.1801213E-3
1.7220E-6,8.0532039E-3
1.7225E-6,7.9178341E-3
1.7230E-6,7.7741549E-3
1.7235E-6,7.6223183E-3
1.7240E-6,7.4616011E-3
1.7245E-6,7.2929638E-3
1.7250E-6,7.1175163E-3
1.7255E-6,6.9341886E-3
1.7260E-6,6.7437566E-3
1.7265E-6,6.5461518E-3
1.7270E-6,6.3411948E-3
1.7275E-6,6.1294178E-3
1.7280E-6,5.9115964E-3
1.7285E-6,5.6873668E-3
1.7290E-6,5.4572415E-3
1.7295E-6,5.2213362E-3
1.7300E-6,4.9799595E-3
1.7305E-6,4.7321883E-3
1.7310E-6,4.4792987E-3
1.7315E-6,4.2226418E-3
1.7320E-6,3.9610946E-3
1.7325E-6,3.6951664E-3
1.7330E-6,3.4250438E-3
1.7335E-6,3.1516164E-3
1.7340E-6,2.8747237E-3
1.7345E-6,2.5948671E-3
1.7350E-6,2.3114436E-3
1.7355E-6,2.0253720E-3
1.7360E-6,1.7377524E-3
1.7365E-6,1.4480247E-3
1.7370E-6,1.1563739E-3
1.7375E-6,863.20558E-6
1.7380E-6,569.49356E-6
1.7385E-6,275.00888E-6
1.7390E-6,-19.686494E-6
1.7395E-6,-315.29981E-6
1.7400E-6,-610.80042E-6
1.7405E-6,-904.98023E-6
1.7410E-6,-1.1985163E-3
1.7415E-6,-1.4911717E-3
1.7420E-6,-1.7825549E-3
1.7425E-6,-2.0716653E-3
1.7430E-6,-2.3587618E-3
1.7435E-6,-2.6432783E-3
1.7440E-6,-2.9258701E-3
1.7445E-6,-3.2055654E-3
1.7450E-6,-3.4812305E-3
1.7455E-6,-3.7535002E-3
1.7460E-6,-4.0220969E-3
1.7465E-6,-4.2866990E-3
1.7470E-6,-4.5464268E-3
1.7475E-6,-4.8014842E-3
1.7480E-6,-5.0513790E-3
1.7485E-6,-5.2965724E-3
1.7490E-6,-5.5363068E-3
1.7495E-6,-5.7696830E-3
1.7500E-6,-5.9971562E-3
1.7505E-6,-6.2181594E-3
1.7510E-6,-6.4330794E-3
1.7515E-6,-6.6412895E-3
1.7520E-6,-6.8420801E-3
1.7525E-6,-7.0357678E-3
1.7530E-6,-7.2219016E-3
1.7535E-6,-7.4003992E-3
1.7540E-6,-7.5710187E-3
1.7545E-6,-7.7336042E-3
1.7550E-6,-7.8887913E-3
1.7555E-6,-8.0356304E-3
1.7560E-6,-8.1731426E-3
1.7565E-6,-8.3023209E-3
1.7570E-6,-8.4224990E-3
1.7575E-6,-8.5337962E-3
1.7580E-6,-8.6359802E-3
1.7585E-6,-8.7289963E-3
1.7590E-6,-8.8127213E-3
1.7595E-6,-8.8870782E-3
1.7600E-6,-8.9519830E-3
1.7605E-6,-9.0073696E-3
1.7610E-6,-9.0531782E-3
1.7615E-6,-9.0893609E-3
1.7620E-6,-9.1158792E-3
1.7625E-6,-9.1327053E-3
1.7630E-6,-9.1398212E-3
1.7635E-6,-9.1372194E-3
1.7640E-6,-9.1249027E-3
1.7645E-6,-9.1028842E-3
1.7650E-6,-9.0711870E-3
1.7655E-6,-9.0298447E-3
1.7660E-6,-8.9789011E-3
1.7665E-6,-8.9184100E-3
1.7670E-6,-8.8484354E-3
1.7675E-6,-8.7690512E-3
1.7680E-6,-8.6803415E-3
1.7685E-6,-8.5824000E-3
1.7690E-6,-8.4753303E-3
1.7695E-6,-8.3592456E-3
1.7700E-6,-8.2342687E-3
1.7705E-6,-8.1005317E-3
1.7710E-6,-7.9581761E-3
1.7715E-6,-7.8073524E-3
1.7720E-6,-7.6482201E-3
1.7725E-6,-7.4809475E-3
1.7730E-6,-7.2628293E-3
1.7735E-6,-7.0582785E-3
1.7740E-6,-6.8818184E-3
1.7745E-6,-6.6815990E-3
1.7750E-6,-6.5176609E-3
1.7755E-6,-6.3252032E-3
1.7760E-6,-6.0978981E-3
1.7765E-6,-5.8771930E-3
1.7770E-6,-5.6441500E-3
1.7775E-6,-5.3869348E-3
1.7780E-6,-5.1342785E-3
1.7785E-6,-4.8947290E-3
1.7790E-6,-4.6414067E-3
1.7795E-6,-4.4068181E-3
1.7800E-6,-4.1206975E-3
1.7805E-6,-3.8680137E-3
1.7810E-6,-3.5937040E-3
1.7815E-6,-3.3316907E-3
1.7820E-6,-3.0575816E-3
1.7825E-6,-2.7747742E-3
1.7830E-6,-2.4915592E-3
1.7835E-6,-2.2053779E-3
1.7840E-6,-1.9174630E-3
1.7845E-6,-1.6266643E-3
1.7850E-6,-1.3345373E-3
1.7855E-6,-1.0416227E-3
1.7860E-6,-747.97693E-6
1.7865E-6,-453.03092E-6
1.7870E-6,-157.84213E-6
1.7875E-6,137.40795E-6
1.7880E-6,432.20782E-6
1.7885E-6,726.84089E-6
1.7890E-6,1.0205705E-3
1.7895E-6,1.3123836E-3
1.7900E-6,1.6027099E-3
1.7905E-6,1.8919970E-3
1.7910E-6,2.1789807E-3
1.7915E-6,2.4638025E-3
1.7920E-6,2.7446630E-3
1.7925E-6,3.0226399E-3
1.7930E-6,3.2984083E-3
1.7935E-6,3.5702388E-3
1.7940E-6,3.8377172E-3
1.7945E-6,4.1009978E-3
1.7950E-6,4.3605682E-3
1.7955E-6,4.6152538E-3
1.7960E-6,4.8652029E-3
1.7965E-6,5.1089164E-3
1.7970E-6,5.3472784E-3
1.7975E-6,5.5808023E-3
1.7980E-6,5.8080765E-3
1.7985E-6,6.0294009E-3
1.7990E-6,6.2434425E-3
1.7995E-6,6.4509633E-3
1.8000E-6,6.6523392E-3
1.8005E-6,6.8464127E-3
1.8010E-6,7.0334164E-3
1.8015E-6,7.2129497E-3
1.8020E-6,7.3849167E-3
1.8025E-6,7.5490920E-3
1.8030E-6,7.7039853E-3
1.8035E-6,7.8509524E-3
1.8040E-6,7.9908431E-3
1.8045E-6,8.1217859E-3
1.8050E-6,8.2444413E-3
1.8055E-6,8.3583093E-3
1.8060E-6,8.4634411E-3
1.8065E-6,8.5596459E-3
1.8070E-6,8.6468590E-3
1.8075E-6,8.7249709E-3
1.8080E-6,8.7939071E-3
1.8085E-6,8.8535908E-3
1.8090E-6,8.9039608E-3
1.8095E-6,8.9439931E-3
1.8100E-6,8.9748820E-3
1.8105E-6,8.9972845E-3
1.8110E-6,9.0098021E-3
1.8115E-6,9.0130586E-3
1.8120E-6,9.0067554E-3
1.8125E-6,8.9910359E-3
1.8130E-6,8.9658535E-3
1.8135E-6,8.9312640E-3
1.8140E-6,8.8872905E-3
1.8145E-6,8.8339857E-3
1.8150E-6,8.7714032E-3
1.8155E-6,8.6996104E-3
1.8160E-6,8.6186826E-3
1.8165E-6,8.5287057E-3
1.8170E-6,8.4297748E-3
1.8175E-6,8.3219944E-3
1.8180E-6,8.2054786E-3
1.8185E-6,8.0803506E-3
1.8190E-6,7.9467427E-3
1.8195E-6,7.8047961E-3
1.8200E-6,7.6546610E-3
1.8205E-6,7.4964962E-3
1.8210E-6,7.3292147E-3
1.8215E-6,7.1542616E-3
1.8220E-6,6.9729165E-3
1.8225E-6,6.7837158E-3
1.8230E-6,6.5876270E-3
1.8235E-6,6.3845016E-3
1.8240E-6,6.1741699E-3
1.8245E-6,5.9571825E-3
1.8250E-6,5.7343633E-3
1.8255E-6,5.5053065E-3
1.8260E-6,5.2705519E-3
1.8265E-6,5.0302098E-3
1.8270E-6,4.7845982E-3
1.8275E-6,4.5327465E-3
1.8280E-6,4.2759841E-3
1.8285E-6,4.0157105E-3
1.8290E-6,3.7507441E-3
1.8295E-6,3.4816143E-3
1.8300E-6,3.2085063E-3
1.8305E-6,2.9323321E-3
1.8310E-6,2.6529183E-3
1.8315E-6,2.3707763E-3
1.8320E-6,2.0852869E-3
1.8325E-6,1.7973857E-3
1.8330E-6,1.5081888E-3
1.8335E-6,1.2171204E-3
1.8340E-6,924.36962E-6
1.8345E-6,630.34354E-6
1.8350E-6,336.02429E-6
1.8355E-6,41.176830E-6
1.8360E-6,-254.17522E-6
1.8365E-6,-549.53764E-6
1.8370E-6,-843.94431E-6
1.8375E-6,-1.1376323E-3
1.8380E-6,-1.4305705E-3
1.8385E-6,-1.7222706E-3
1.8390E-6,-2.0117752E-3
1.8395E-6,-2.2993231E-3
1.8400E-6,-2.5848626E-3
1.8405E-6,-2.8679300E-3
1.8410E-6,-3.1476029E-3
1.8415E-6,-3.4241061E-3
1.8420E-6,-3.6969053E-3
1.8425E-6,-3.9665830E-3
1.8430E-6,-4.2322443E-3
1.8435E-6,-4.4928367E-3
1.8440E-6,-4.7489332E-3
1.8445E-6,-5.0002474E-3
1.8450E-6,-5.2464993E-3
1.8455E-6,-5.4868974E-3
1.8460E-6,-5.7216033E-3
1.8465E-6,-5.9501753E-3
1.8470E-6,-6.1724617E-3
1.8475E-6,-6.3881857E-3
1.8480E-6,-6.5981680E-3
1.8485E-6,-6.8012332E-3
1.8490E-6,-6.9961502E-3
1.8495E-6,-7.1840591E-3
1.8500E-6,-7.3641348E-3
1.8505E-6,-7.5364783E-3
1.8510E-6,-7.7011999E-3
1.8515E-6,-7.8578455E-3
1.8520E-6,-8.0057462E-3
1.8525E-6,-8.1453101E-3
1.8530E-6,-8.2761270E-3
1.8535E-6,-8.3981808E-3
1.8540E-6,-8.5112854E-3
1.8545E-6,-8.6153479E-3
1.8550E-6,-8.7102457E-3
1.8555E-6,-8.7958843E-3
1.8560E-6,-8.8721705E-3
1.8565E-6,-8.9390249E-3
1.8570E-6,-8.9963761E-3
1.8575E-6,-9.0441637E-3
1.8580E-6,-9.0823372E-3
1.8585E-6,-9.1108562E-3
1.8590E-6,-9.1296906E-3
1.8595E-6,-9.1388203E-3
1.8600E-6,-9.1382358E-3
1.8605E-6,-9.1279377E-3
1.8610E-6,-9.1079369E-3
1.8615E-6,-9.0782544E-3
1.8620E-6,-9.0389218E-3
1.8625E-6,-8.9899806E-3
1.8630E-6,-8.9314826E-3
1.8635E-6,-8.8634895E-3
1.8640E-6,-8.7860734E-3
1.8645E-6,-8.6993161E-3
1.8650E-6,-8.6033093E-3
1.8655E-6,-8.4981545E-3
1.8660E-6,-8.3839630E-3
1.8665E-6,-8.2608556E-3
1.8670E-6,-8.1289623E-3
1.8675E-6,-7.9884226E-3
1.8680E-6,-7.8393853E-3
1.8685E-6,-7.6820079E-3
1.8690E-6,-7.5164567E-3
1.8695E-6,-7.3429070E-3
1.8700E-6,-7.1615422E-3
1.8705E-6,-6.9725540E-3
1.8710E-6,-6.7395369E-3
1.8715E-6,-6.5180212E-3
1.8720E-6,-6.3201494E-3
1.8725E-6,-6.1014367E-3
1.8730E-6,-5.8828381E-3
1.8735E-6,-5.6549757E-3
1.8740E-6,-5.4483491E-3
1.8745E-6,-5.2218063E-3
1.8750E-6,-4.9681081E-3
1.8755E-6,-4.7191816E-3
1.8760E-6,-4.4605653E-3
1.8765E-6,-4.2004220E-3
1.8770E-6,-3.9348094E-3
1.8775E-6,-3.6647141E-3
1.8780E-6,-3.3908713E-3
1.8785E-6,-3.1082145E-3
1.8790E-6,-2.8261185E-3
1.8795E-6,-2.5458394E-3
1.8800E-6,-2.2606385E-3
1.8805E-6,-1.9763736E-3
1.8810E-6,-1.6878417E-3
1.8815E-6,-1.3953260E-3
1.8820E-6,-1.1023516E-3
1.8825E-6,-808.62736E-6
1.8830E-6,-514.33767E-6
1.8835E-6,-218.76956E-6
1.8840E-6,76.689502E-6
1.8845E-6,372.22641E-6
1.8850E-6,665.93901E-6
1.8855E-6,958.95470E-6
1.8860E-6,1.2519832E-3
1.8865E-6,1.5432113E-3
1.8870E-6,1.8321390E-3
1.8875E-6,2.1189606E-3
1.8880E-6,2.4042259E-3
1.8885E-6,2.6866347E-3
1.8890E-6,2.9663520E-3
1.8895E-6,3.2416121E-3
1.8900E-6,3.5134699E-3
1.8905E-6,3.7825748E-3
1.8910E-6,4.0472451E-3
1.8915E-6,4.3070906E-3
1.8920E-6,4.5622528E-3
1.8925E-6,4.8131948E-3
1.8930E-6,5.0587883E-3
1.8935E-6,5.2991738E-3
1.8940E-6,5.5339116E-3
1.8945E-6,5.7615090E-3
1.8950E-6,5.9830926E-3
1.8955E-6,6.1994713E-3
1.8960E-6,6.4088130E-3
1.8965E-6,6.6116398E-3
1.8970E-6,6.8066601E-3
1.8975E-6,6.9945895E-3
1.8980E-6,7.1757102E-3
1.8985E-6,7.3490250E-3
1.8990E-6,7.5147242E-3
1.8995E-6,7.6724594E-3
1.9000E-6,7.8221441E-3
1.9005E-6,7.9635828E-3
1.9010E-6,8.0966432E-3
