Vds ,id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A)
258E-3,627.35836E-9,648.58613E-9,670.51381E-9,693.16264E-9,716.55436E-9,740.71123E-9,765.65602E-9,791.41199E-9,818.00294E-9,845.45318E-9,873.78751E-9,903.03127E-9,933.21032E-9,964.35102E-9,996.48024E-9,1.0296254E-6,1.0638143E-6,1.0990755E-6,1.1354378E-6,1.1729306E-6,1.2115839E-6,1.2514279E-6,1.2924937E-6,1.3348125E-6,1.3784162E-6,1.4233370E-6,1.4696078E-6,1.5172616E-6,1.5663323E-6,1.6168537E-6,1.6688605E-6,1.7223876E-6,1.7774703E-6,1.8341443E-6,1.8924459E-6,1.9524114E-6,2.0140778E-6,2.0774823E-6,2.1426626E-6,2.2096566E-6,2.2785025E-6,2.3492391E-6,2.4219051E-6,2.4965398E-6,2.5731828E-6,2.6518738E-6,2.7326529E-6,2.8155604E-6,2.9006370E-6,2.9879235E-6,3.0774609E-6
260E-3,628.11306E-9,649.36570E-9,671.31902E-9,693.99428E-9,717.41325E-9,741.59821E-9,766.57194E-9,792.35774E-9,818.97943E-9,846.46132E-9,874.82826E-9,904.10560E-9,934.31923E-9,965.49552E-9,997.66139E-9,1.0308442E-6,1.0650720E-6,1.1003731E-6,1.1367764E-6,1.1743114E-6,1.2130081E-6,1.2528968E-6,1.2940084E-6,1.3363743E-6,1.3800264E-6,1.4249970E-6,1.4713188E-6,1.5190251E-6,1.5681495E-6,1.6187262E-6,1.6707897E-6,1.7243749E-6,1.7795173E-6,1.8362525E-6,1.8946167E-6,1.9546465E-6,2.0163788E-6,2.0798509E-6,2.1451003E-6,2.2121651E-6,2.2810836E-6,2.3518944E-6,2.4246364E-6,2.4993489E-6,2.5760714E-6,2.6548438E-6,2.7357061E-6,2.8186988E-6,2.9038624E-6,2.9912377E-6,3.0808660E-6
262E-3,628.86823E-9,650.14574E-9,672.12471E-9,694.82642E-9,718.27266E-9,742.48572E-9,767.48842E-9,793.30406E-9,819.95650E-9,847.47006E-9,875.86963E-9,905.18057E-9,935.42879E-9,966.64069E-9,998.84321E-9,1.0320638E-6,1.0663303E-6,1.1016713E-6,1.1381158E-6,1.1756930E-6,1.2144331E-6,1.2543664E-6,1.2955239E-6,1.3379370E-6,1.3816375E-6,1.4266578E-6,1.4730307E-6,1.5207895E-6,1.5699678E-6,1.6205997E-6,1.6727199E-6,1.7263633E-6,1.7815653E-6,1.8383617E-6,1.8967887E-6,1.9568828E-6,2.0186810E-6,2.0822206E-6,2.1475392E-6,2.2146748E-6,2.2836658E-6,2.3545508E-6,2.4273688E-6,2.5021591E-6,2.5789612E-6,2.6578150E-6,2.7387606E-6,2.8218384E-6,2.9070890E-6,2.9945533E-6,3.0842725E-6
264E-3,629.62386E-9,650.92626E-9,672.93089E-9,695.65906E-9,719.13258E-9,743.37376E-9,768.40543E-9,794.25094E-9,820.93413E-9,848.47939E-9,876.91160E-9,906.25615E-9,936.53898E-9,967.78652E-9,1.0000257E-6,1.0332840E-6,1.0675894E-6,1.1029704E-6,1.1394558E-6,1.1770754E-6,1.2158589E-6,1.2558369E-6,1.2970402E-6,1.3395005E-6,1.3832494E-6,1.4283195E-6,1.4747435E-6,1.5225547E-6,1.5717869E-6,1.6224741E-6,1.6746510E-6,1.7283526E-6,1.7836143E-6,1.8404719E-6,1.8989617E-6,1.9591201E-6,2.0209842E-6,2.0845913E-6,2.1499791E-6,2.2171856E-6,2.2862492E-6,2.3572085E-6,2.4301025E-6,2.5049706E-6,2.5818523E-6,2.6607875E-6,2.7418163E-6,2.8249793E-6,2.9103169E-6,2.9978702E-6,3.0876802E-6
266E-3,630.37993E-9,651.70723E-9,673.73754E-9,696.49219E-9,719.99300E-9,744.26231E-9,769.32297E-9,795.19836E-9,821.91233E-9,849.48930E-9,877.95416E-9,907.33234E-9,937.64980E-9,968.93297E-9,1.0012089E-6,1.0345049E-6,1.0688491E-6,1.1042701E-6,1.1407967E-6,1.1784584E-6,1.2172854E-6,1.2573081E-6,1.2985574E-6,1.3410648E-6,1.3848622E-6,1.4299821E-6,1.4764572E-6,1.5243209E-6,1.5736069E-6,1.6243495E-6,1.6765831E-6,1.7303429E-6,1.7856643E-6,1.8425831E-6,1.9011356E-6,1.9613584E-6,2.0232884E-6,2.0869631E-6,2.1524201E-6,2.2196975E-6,2.2888336E-6,2.3598672E-6,2.4328373E-6,2.5077832E-6,2.5847445E-6,2.6637611E-6,2.7448733E-6,2.8281213E-6,2.9135460E-6,3.0011883E-6,3.0910892E-6
268E-3,631.13644E-9,652.48866E-9,674.54466E-9,697.32579E-9,720.85391E-9,745.15137E-9,770.24104E-9,796.14631E-9,822.89108E-9,850.49976E-9,878.99729E-9,908.40912E-9,938.76122E-9,970.08006E-9,1.0023926E-6,1.0357265E-6,1.0701096E-6,1.1055705E-6,1.1421382E-6,1.1798423E-6,1.2187127E-6,1.2587800E-6,1.3000753E-6,1.3426299E-6,1.3864758E-6,1.4316454E-6,1.4781717E-6,1.5260879E-6,1.5754278E-6,1.6262257E-6,1.6785161E-6,1.7323341E-6,1.7877152E-6,1.8446953E-6,1.9033106E-6,1.9635977E-6,2.0255937E-6,2.0893359E-6,2.1548622E-6,2.2222104E-6,2.2914191E-6,2.3625270E-6,2.4355732E-6,2.5105969E-6,2.5876378E-6,2.6667359E-6,2.7479313E-6,2.8312646E-6,2.9167763E-6,3.0045075E-6,3.0944994E-6
270E-3,631.89338E-9,653.27053E-9,675.35224E-9,698.15987E-9,721.71530E-9,746.04092E-9,771.15961E-9,797.09478E-9,823.87036E-9,851.51078E-9,880.04100E-9,909.48649E-9,939.87324E-9,971.22775E-9,1.0035771E-6,1.0369487E-6,1.0713706E-6,1.1068715E-6,1.1434804E-6,1.1812268E-6,1.2201407E-6,1.2602527E-6,1.3015939E-6,1.3441957E-6,1.3880901E-6,1.4333096E-6,1.4798870E-6,1.5278558E-6,1.5772496E-6,1.6281028E-6,1.6804500E-6,1.7343263E-6,1.7897671E-6,1.8468084E-6,1.9054865E-6,1.9658380E-6,2.0279000E-6,2.0917098E-6,2.1573052E-6,2.2247244E-6,2.2940057E-6,2.3651879E-6,2.4383101E-6,2.5134117E-6,2.5905323E-6,2.6697118E-6,2.7509905E-6,2.8344089E-6,2.9200077E-6,3.0078279E-6,3.0979107E-6
272E-3,632.65075E-9,654.05283E-9,676.16026E-9,698.99440E-9,722.57717E-9,746.93096E-9,772.07868E-9,798.04377E-9,824.85017E-9,852.52234E-9,881.08526E-9,910.56442E-9,940.98584E-9,972.37604E-9,1.0047621E-6,1.0381715E-6,1.0726324E-6,1.1081733E-6,1.1448233E-6,1.1826120E-6,1.2215694E-6,1.2617262E-6,1.3031133E-6,1.3457623E-6,1.3897053E-6,1.4349746E-6,1.4816032E-6,1.5296245E-6,1.5790722E-6,1.6299808E-6,1.6823847E-6,1.7363193E-6,1.7918199E-6,1.8489225E-6,1.9076634E-6,1.9680792E-6,2.0302072E-6,2.0940846E-6,2.1597493E-6,2.2272394E-6,2.2965933E-6,2.3678499E-6,2.4410482E-6,2.5162276E-6,2.5934278E-6,2.6726888E-6,2.7540508E-6,2.8375544E-6,2.9232403E-6,3.0111495E-6,3.1013232E-6
274E-3,633.40853E-9,654.83557E-9,676.96872E-9,699.82939E-9,723.43950E-9,747.82147E-9,772.99824E-9,798.99326E-9,825.83050E-9,853.53443E-9,882.13006E-9,911.64291E-9,942.09902E-9,973.52493E-9,1.0059477E-6,1.0393949E-6,1.0738947E-6,1.1094757E-6,1.1461668E-6,1.1839978E-6,1.2229988E-6,1.2632003E-6,1.3046334E-6,1.3473297E-6,1.3913212E-6,1.4366403E-6,1.4833201E-6,1.5313939E-6,1.5808957E-6,1.6318596E-6,1.6843203E-6,1.7383131E-6,1.7938735E-6,1.8510374E-6,1.9098411E-6,1.9703214E-6,2.0325153E-6,2.0964604E-6,2.1621943E-6,2.2297553E-6,2.2991819E-6,2.3705128E-6,2.4437872E-6,2.5190445E-6,2.5963243E-6,2.6756668E-6,2.7571122E-6,2.8407009E-6,2.9264739E-6,3.0144721E-6,3.1047368E-6
276E-3,634.16672E-9,655.61872E-9,677.77761E-9,700.66482E-9,724.30229E-9,748.71246E-9,773.91829E-9,799.94325E-9,826.81133E-9,854.54704E-9,883.17540E-9,912.72195E-9,943.21276E-9,974.67438E-9,1.0071339E-6,1.0406190E-6,1.0751577E-6,1.1107787E-6,1.1475110E-6,1.1853844E-6,1.2244289E-6,1.2646752E-6,1.3061543E-6,1.3488978E-6,1.3929378E-6,1.4383068E-6,1.4850378E-6,1.5331642E-6,1.5827199E-6,1.6337392E-6,1.6862568E-6,1.7403079E-6,1.7959280E-6,1.8531532E-6,1.9120198E-6,1.9725645E-6,2.0348244E-6,2.0988371E-6,2.1646403E-6,2.2322723E-6,2.3017715E-6,2.3731767E-6,2.4465272E-6,2.5218624E-6,2.5992219E-6,2.6786459E-6,2.7601746E-6,2.8438485E-6,2.9297086E-6,3.0177958E-6,3.1081514E-6
278E-3,634.92531E-9,656.40228E-9,678.58693E-9,701.50069E-9,725.16553E-9,749.60390E-9,774.83881E-9,800.89372E-9,827.79267E-9,855.56017E-9,884.22127E-9,913.80153E-9,944.32705E-9,975.82441E-9,1.0083207E-6,1.0418437E-6,1.0764213E-6,1.1120823E-6,1.1488559E-6,1.1867716E-6,1.2258597E-6,1.2661507E-6,1.3076758E-6,1.3504666E-6,1.3945552E-6,1.4399741E-6,1.4867563E-6,1.5349353E-6,1.5845449E-6,1.6356196E-6,1.6881940E-6,1.7423034E-6,1.7979834E-6,1.8552699E-6,1.9141993E-6,1.9748084E-6,2.0371344E-6,2.1012147E-6,2.1670872E-6,2.2347901E-6,2.3043620E-6,2.3758416E-6,2.4492682E-6,2.5246813E-6,2.6021205E-6,2.6816260E-6,2.7632380E-6,2.8469972E-6,2.9329443E-6,3.0211205E-6,3.1115671E-6
280E-3,635.68429E-9,657.18626E-9,679.39666E-9,702.33699E-9,726.02920E-9,750.49580E-9,775.75979E-9,801.84467E-9,828.77449E-9,856.57379E-9,885.26765E-9,914.88164E-9,945.44189E-9,976.97500E-9,1.0095081E-6,1.0430689E-6,1.0776855E-6,1.1133866E-6,1.1502013E-6,1.1881594E-6,1.2272911E-6,1.2676269E-6,1.3091980E-6,1.3520361E-6,1.3961733E-6,1.4416420E-6,1.4884755E-6,1.5367071E-6,1.5863707E-6,1.6375008E-6,1.6901321E-6,1.7442998E-6,1.8000396E-6,1.8573874E-6,1.9163797E-6,1.9770533E-6,2.0394453E-6,2.1035932E-6,2.1695351E-6,2.2373089E-6,2.3069535E-6,2.3785075E-6,2.4520102E-6,2.5275011E-6,2.6050200E-6,2.6846070E-6,2.7663024E-6,2.8501468E-6,2.9361810E-6,3.0244462E-6,3.1149837E-6
282E-3,636.44367E-9,657.97063E-9,680.20681E-9,703.17371E-9,726.89332E-9,751.38815E-9,776.68123E-9,802.79610E-9,829.75680E-9,857.58792E-9,886.31454E-9,915.96228E-9,946.55726E-9,978.12613E-9,1.0106961E-6,1.0442947E-6,1.0789503E-6,1.1146914E-6,1.1515474E-6,1.1895479E-6,1.2287231E-6,1.2691037E-6,1.3107209E-6,1.3536063E-6,1.3977920E-6,1.4433107E-6,1.4901954E-6,1.5384796E-6,1.5881973E-6,1.6393828E-6,1.6920709E-6,1.7462970E-6,1.8020966E-6,1.8595057E-6,1.9185609E-6,1.9792990E-6,2.0417570E-6,2.1059726E-6,2.1719838E-6,2.2398286E-6,2.3095458E-6,2.3811742E-6,2.4547531E-6,2.5303219E-6,2.6079205E-6,2.6875890E-6,2.7693678E-6,2.8532974E-6,2.9394187E-6,3.0277729E-6,3.1184014E-6
284E-3,637.20343E-9,658.75539E-9,681.01736E-9,704.01084E-9,727.75786E-9,752.28094E-9,777.60312E-9,803.74798E-9,830.73959E-9,858.60253E-9,887.36193E-9,917.04342E-9,947.67316E-9,979.27780E-9,1.0118845E-6,1.0455211E-6,1.0802156E-6,1.1159969E-6,1.1528941E-6,1.1909370E-6,1.2301558E-6,1.2705812E-6,1.3122445E-6,1.3551772E-6,1.3994115E-6,1.4449801E-6,1.4919161E-6,1.5402529E-6,1.5900246E-6,1.6412655E-6,1.6940106E-6,1.7482950E-6,1.8041544E-6,1.8616249E-6,1.9207430E-6,1.9815455E-6,2.0440696E-6,2.1083529E-6,2.1744334E-6,2.2423492E-6,2.3121391E-6,2.3838419E-6,2.4574969E-6,2.5331437E-6,2.6108220E-6,2.6905720E-6,2.7724341E-6,2.8564489E-6,2.9426574E-6,3.0311006E-6,3.1218201E-6
286E-3,637.96356E-9,659.54055E-9,681.82831E-9,704.84839E-9,728.62282E-9,753.17416E-9,778.52546E-9,804.70032E-9,831.72284E-9,859.61762E-9,888.40982E-9,918.12508E-9,948.78957E-9,980.43000E-9,1.0130736E-6,1.0467480E-6,1.0814816E-6,1.1173029E-6,1.1542414E-6,1.1923267E-6,1.2315891E-6,1.2720594E-6,1.3137687E-6,1.3567487E-6,1.4010317E-6,1.4466502E-6,1.4936375E-6,1.5420269E-6,1.5918526E-6,1.6431490E-6,1.6959509E-6,1.7502937E-6,1.8062130E-6,1.8637449E-6,1.9229259E-6,1.9837928E-6,2.0463830E-6,2.1107340E-6,2.1768838E-6,2.2448707E-6,2.3147332E-6,2.3865105E-6,2.4602416E-6,2.5359663E-6,2.6137243E-6,2.6935558E-6,2.7755013E-6,2.8596014E-6,2.9458969E-6,3.0344292E-6,3.1252396E-6
288E-3,638.72407E-9,660.32609E-9,682.63966E-9,705.68634E-9,729.48820E-9,754.06780E-9,779.44824E-9,805.65312E-9,832.70655E-9,860.63319E-9,889.45819E-9,919.20723E-9,949.90650E-9,981.58273E-9,1.0142631E-6,1.0479755E-6,1.0827480E-6,1.1186095E-6,1.1555893E-6,1.1937170E-6,1.2330231E-6,1.2735381E-6,1.3152935E-6,1.3583209E-6,1.4026525E-6,1.4483210E-6,1.4953595E-6,1.5438016E-6,1.5936814E-6,1.6450332E-6,1.6978921E-6,1.7522932E-6,1.8082723E-6,1.8658656E-6,1.9251095E-6,1.9860410E-6,2.0486973E-6,2.1131160E-6,2.1793351E-6,2.2473930E-6,2.3173282E-6,2.3891799E-6,2.4629872E-6,2.5387898E-6,2.6166275E-6,2.6965406E-6,2.7785694E-6,2.8627547E-6,2.9491374E-6,3.0377588E-6,3.1286601E-6
290E-3,639.48495E-9,661.11200E-9,683.45139E-9,706.52469E-9,730.35398E-9,754.96187E-9,780.37145E-9,806.60635E-9,833.69072E-9,861.64923E-9,890.50704E-9,920.28987E-9,951.02393E-9,982.73598E-9,1.0154532E-6,1.0492035E-6,1.0840151E-6,1.1199167E-6,1.1569377E-6,1.1951079E-6,1.2344576E-6,1.2750175E-6,1.3168190E-6,1.3598937E-6,1.4042740E-6,1.4499924E-6,1.4970823E-6,1.5455770E-6,1.5955109E-6,1.6469182E-6,1.6998339E-6,1.7542934E-6,1.8103324E-6,1.8679871E-6,1.9272940E-6,1.9882899E-6,2.0510123E-6,2.1154987E-6,2.1817872E-6,2.2499161E-6,2.3199241E-6,2.3918501E-6,2.4657336E-6,2.5416142E-6,2.6195316E-6,2.6995263E-6,2.7816385E-6,2.8659090E-6,2.9523788E-6,3.0410892E-6,3.1320815E-6
292E-3,640.24619E-9,661.89829E-9,684.26351E-9,707.36344E-9,731.22018E-9,755.85635E-9,781.29508E-9,807.56003E-9,834.67535E-9,862.66572E-9,891.55636E-9,921.37300E-9,952.14186E-9,983.88973E-9,1.0166439E-6,1.0504321E-6,1.0852827E-6,1.1212245E-6,1.1582868E-6,1.1964994E-6,1.2358927E-6,1.2764975E-6,1.3183451E-6,1.3614672E-6,1.4058961E-6,1.4516645E-6,1.4988057E-6,1.5473531E-6,1.5973410E-6,1.6488038E-6,1.7017765E-6,1.7562944E-6,1.8123933E-6,1.8701094E-6,1.9294792E-6,1.9905397E-6,2.0533281E-6,2.1178823E-6,2.1842401E-6,2.2524400E-6,2.3225207E-6,2.3945213E-6,2.4684809E-6,2.5444394E-6,2.6224366E-6,2.7025128E-6,2.7847084E-6,2.8690641E-6,2.9556211E-6,3.0444205E-6,3.1355038E-6
294E-3,641.00779E-9,662.68495E-9,685.07600E-9,708.20257E-9,732.08677E-9,756.75124E-9,782.21914E-9,808.51413E-9,835.66041E-9,863.68267E-9,892.60615E-9,922.45660E-9,953.26028E-9,985.04398E-9,1.0178350E-6,1.0516612E-6,1.0865508E-6,1.1225328E-6,1.1596364E-6,1.1978915E-6,1.2373285E-6,1.2779781E-6,1.3198718E-6,1.3630413E-6,1.4075189E-6,1.4533373E-6,1.5005297E-6,1.5491299E-6,1.5991719E-6,1.6506902E-6,1.7037198E-6,1.7582961E-6,1.8144549E-6,1.8722324E-6,1.9316651E-6,1.9927901E-6,2.0556447E-6,2.1202666E-6,2.1866938E-6,2.2549648E-6,2.3251182E-6,2.3971932E-6,2.4712290E-6,2.5472655E-6,2.6253424E-6,2.7055001E-6,2.7877791E-6,2.8722201E-6,2.9588642E-6,3.0477527E-6,3.1389270E-6
296E-3,641.76974E-9,663.47197E-9,685.88887E-9,709.04209E-9,732.95376E-9,757.64654E-9,783.14362E-9,809.46867E-9,836.64591E-9,864.70007E-9,893.65641E-9,923.54068E-9,954.37918E-9,986.19873E-9,1.0190266E-6,1.0528908E-6,1.0878195E-6,1.1238416E-6,1.1609865E-6,1.1992841E-6,1.2387648E-6,1.2794593E-6,1.3213991E-6,1.3646160E-6,1.4091423E-6,1.4550107E-6,1.5022545E-6,1.5509073E-6,1.6010034E-6,1.6525772E-6,1.7056638E-6,1.7602985E-6,1.8165172E-6,1.8743561E-6,1.9338519E-6,1.9950414E-6,2.0579621E-6,2.1226517E-6,2.1891483E-6,2.2574903E-6,2.3277165E-6,2.3998659E-6,2.4739780E-6,2.5500924E-6,2.6282490E-6,2.7084883E-6,2.7908507E-6,2.8753770E-6,2.9621082E-6,3.0510857E-6,3.1423509E-6
298E-3,642.53204E-9,664.25935E-9,686.70211E-9,709.88198E-9,733.82113E-9,758.54224E-9,784.06850E-9,810.42362E-9,837.63185E-9,865.71792E-9,894.70711E-9,924.62522E-9,955.49857E-9,987.35397E-9,1.0202188E-6,1.0541209E-6,1.0890887E-6,1.1251510E-6,1.1623372E-6,1.2006773E-6,1.2402016E-6,1.2809411E-6,1.3229270E-6,1.3661913E-6,1.4107663E-6,1.4566847E-6,1.5039799E-6,1.5526854E-6,1.6028356E-6,1.6544649E-6,1.7076085E-6,1.7623016E-6,1.8185803E-6,1.8764806E-6,1.9360393E-6,1.9972934E-6,2.0602802E-6,2.1250376E-6,2.1916036E-6,2.2600166E-6,2.3303156E-6,2.4025394E-6,2.4767277E-6,2.5529200E-6,2.6311565E-6,2.7114773E-6,2.7939231E-6,2.8785346E-6,2.9653530E-6,3.0544195E-6,3.1457758E-6
300E-3,643.29469E-9,665.04709E-9,687.51572E-9,710.72226E-9,734.68890E-9,759.43834E-9,784.99379E-9,811.37900E-9,838.61821E-9,866.73620E-9,895.75827E-9,925.71023E-9,956.61842E-9,988.50969E-9,1.0214114E-6,1.0553515E-6,1.0903584E-6,1.1264609E-6,1.1636885E-6,1.2020711E-6,1.2416391E-6,1.2824234E-6,1.3244555E-6,1.3677672E-6,1.4123909E-6,1.4583593E-6,1.5057059E-6,1.5544642E-6,1.6046685E-6,1.6563533E-6,1.7095538E-6,1.7643054E-6,1.8206440E-6,1.8786058E-6,1.9382275E-6,1.9995461E-6,2.0625991E-6,2.1274242E-6,2.1940596E-6,2.2625437E-6,2.3329154E-6,2.4052138E-6,2.4794782E-6,2.5557485E-6,2.6340647E-6,2.7144671E-6,2.7969963E-6,2.8816931E-6,2.9685986E-6,3.0577542E-6,3.1492014E-6
302E-3,644.05768E-9,665.83518E-9,688.32968E-9,711.56290E-9,735.55704E-9,760.33482E-9,785.91949E-9,812.33478E-9,839.60500E-9,867.75492E-9,896.80987E-9,926.79569E-9,957.73874E-9,989.66590E-9,1.0226046E-6,1.0565826E-6,1.0916286E-6,1.1277713E-6,1.1650402E-6,1.2034653E-6,1.2430771E-6,1.2839064E-6,1.3259846E-6,1.3693437E-6,1.4140161E-6,1.4600346E-6,1.5074325E-6,1.5562436E-6,1.6065020E-6,1.6582424E-6,1.7114999E-6,1.7663099E-6,1.8227084E-6,1.8807317E-6,1.9404163E-6,2.0017995E-6,2.0649187E-6,2.1298116E-6,2.1965164E-6,2.2650716E-6,2.3355160E-6,2.4078888E-6,2.4822295E-6,2.5585778E-6,2.6369737E-6,2.7174577E-6,2.8000703E-6,2.8848523E-6,2.9718450E-6,3.0610896E-6,3.1526278E-6
304E-3,644.82101E-9,666.62361E-9,689.14401E-9,712.40392E-9,736.42557E-9,761.23170E-9,786.84558E-9,813.29098E-9,840.59220E-9,868.77407E-9,897.86191E-9,927.88160E-9,958.85952E-9,990.82257E-9,1.0237982E-6,1.0578143E-6,1.0928993E-6,1.1290822E-6,1.1663925E-6,1.2048602E-6,1.2445156E-6,1.2853898E-6,1.3275143E-6,1.3709208E-6,1.4156420E-6,1.4617105E-6,1.5091598E-6,1.5580236E-6,1.6083361E-6,1.6601321E-6,1.7134466E-6,1.7683151E-6,1.8247735E-6,1.8828582E-6,1.9426059E-6,2.0040537E-6,2.0672390E-6,2.1321997E-6,2.1989739E-6,2.2676002E-6,2.3381174E-6,2.4105647E-6,2.4849816E-6,2.5614078E-6,2.6398835E-6,2.7204491E-6,2.8031451E-6,2.8880124E-6,2.9750922E-6,3.0644259E-6,3.1560550E-6
306E-3,645.58468E-9,667.41240E-9,689.95869E-9,713.24530E-9,737.29446E-9,762.12896E-9,787.77206E-9,814.24758E-9,841.57982E-9,869.79364E-9,898.91439E-9,928.96796E-9,959.98076E-9,991.97972E-9,1.0249923E-6,1.0590464E-6,1.0941705E-6,1.1303937E-6,1.1677454E-6,1.2062556E-6,1.2459547E-6,1.2868739E-6,1.3290445E-6,1.3724985E-6,1.4172684E-6,1.4633870E-6,1.5108876E-6,1.5598042E-6,1.6101709E-6,1.6620224E-6,1.7153939E-6,1.7703209E-6,1.8268393E-6,1.8849855E-6,1.9447962E-6,2.0063086E-6,2.0695600E-6,2.1345885E-6,2.2014321E-6,2.2701295E-6,2.3407195E-6,2.4132412E-6,2.4877344E-6,2.5642386E-6,2.6427941E-6,2.7234412E-6,2.8062206E-6,2.8911732E-6,2.9783402E-6,3.0677629E-6,3.1594830E-6
308E-3,646.34868E-9,668.20152E-9,690.77372E-9,714.08704E-9,738.16373E-9,763.02660E-9,788.69894E-9,815.20458E-9,842.56785E-9,870.81363E-9,899.96730E-9,930.05476E-9,961.10246E-9,993.13732E-9,1.0261868E-6,1.0602790E-6,1.0954422E-6,1.1317057E-6,1.1690987E-6,1.2076515E-6,1.2473944E-6,1.2883585E-6,1.3305753E-6,1.3740768E-6,1.4188954E-6,1.4650640E-6,1.5126161E-6,1.5615855E-6,1.6120063E-6,1.6639134E-6,1.7173419E-6,1.7723274E-6,1.8289058E-6,1.8871134E-6,1.9469872E-6,2.0085641E-6,2.0718818E-6,2.1369780E-6,2.2038911E-6,2.2726595E-6,2.3433223E-6,2.4159186E-6,2.4904879E-6,2.5670702E-6,2.6457054E-6,2.7264341E-6,2.8092969E-6,2.8943348E-6,2.9815889E-6,3.0711007E-6,3.1629118E-6
310E-3,647.11301E-9,668.99099E-9,691.58910E-9,714.92913E-9,739.03337E-9,763.92462E-9,789.62620E-9,816.16198E-9,843.55629E-9,871.83404E-9,901.02064E-9,931.14201E-9,962.22460E-9,994.29539E-9,1.0273819E-6,1.0615121E-6,1.0967145E-6,1.1330181E-6,1.1704526E-6,1.2090479E-6,1.2488345E-6,1.2898436E-6,1.3321067E-6,1.3756556E-6,1.4205230E-6,1.4667417E-6,1.5143452E-6,1.5633673E-6,1.6138424E-6,1.6658051E-6,1.7192906E-6,1.7743345E-6,1.8309729E-6,1.8892421E-6,1.9491788E-6,2.0108203E-6,2.0742042E-6,2.1393682E-6,2.2063507E-6,2.2751903E-6,2.3459258E-6,2.4185966E-6,2.4932422E-6,2.5699024E-6,2.6486175E-6,2.7294278E-6,2.8123740E-6,2.8974971E-6,2.9848384E-6,3.0744392E-6,3.1663413E-6
312E-3,647.87767E-9,669.78079E-9,692.40483E-9,715.77159E-9,739.90337E-9,764.82301E-9,790.55385E-9,817.11977E-9,844.54514E-9,872.85487E-9,902.07440E-9,932.22968E-9,963.34719E-9,995.45392E-9,1.0285774E-6,1.0627456E-6,1.0979872E-6,1.1343311E-6,1.1718070E-6,1.2104448E-6,1.2502753E-6,1.2913293E-6,1.3336386E-6,1.3772350E-6,1.4221511E-6,1.4684200E-6,1.5160749E-6,1.5651498E-6,1.6156790E-6,1.6676973E-6,1.7212399E-6,1.7763423E-6,1.8330407E-6,1.8913713E-6,1.9513711E-6,2.0130773E-6,2.0765273E-6,2.1417591E-6,2.2088111E-6,2.2777218E-6,2.3485301E-6,2.4212754E-6,2.4959972E-6,2.5727354E-6,2.6515303E-6,2.7324221E-6,2.8154518E-6,2.9006602E-6,2.9880886E-6,3.0777785E-6,3.1697715E-6
314E-3,648.64265E-9,670.57093E-9,693.22090E-9,716.61439E-9,740.77373E-9,765.72177E-9,791.48188E-9,818.07795E-9,845.53438E-9,873.87611E-9,903.12858E-9,933.31779E-9,964.47022E-9,996.61289E-9,1.0297733E-6,1.0639796E-6,1.0992604E-6,1.1356446E-6,1.1731618E-6,1.2118423E-6,1.2517165E-6,1.2928155E-6,1.3351710E-6,1.3788150E-6,1.4237799E-6,1.4700988E-6,1.5178052E-6,1.5669329E-6,1.6175163E-6,1.6695902E-6,1.7231898E-6,1.7783507E-6,1.8351091E-6,1.8935013E-6,1.9535641E-6,2.0153349E-6,2.0788511E-6,2.1441507E-6,2.2112721E-6,2.2802539E-6,2.3511351E-6,2.4239549E-6,2.4987529E-6,2.5755692E-6,2.6544438E-6,2.7354172E-6,2.8185303E-6,2.9038240E-6,2.9913395E-6,3.0811184E-6,3.1732025E-6
